wavelength_um,loss_10,loss_10_sd,loss_12,loss_12_sd,loss_13,loss_13_sd
3.33287,0.640464,0.02555,0.546876,0.0197759,0.483862,0.0163298
3.34774,0.640652,0.0257549,0.547033,0.0199298,0.483999,0.0164523
3.36269,0.640846,0.0259609,0.547195,0.0200846,0.484141,0.0165756
3.3777,0.641045,0.0261679,0.547361,0.0202404,0.484287,0.0166998
3.39278,0.641251,0.0263761,0.547531,0.0203972,0.484436,0.0168249
3.40792,0.64146,0.0265853,0.547707,0.0205549,0.484589,0.0169508
3.42313,0.641677,0.0267956,0.547886,0.0207135,0.484747,0.0170775
3.43841,0.641897,0.0270069,0.548071,0.0208731,0.484908,0.0172051
3.45376,0.642124,0.0272194,0.548259,0.0210336,0.485074,0.0173336
3.46918,0.642356,0.0274328,0.548452,0.021195,0.485243,0.0174629
3.48467,0.642592,0.0276474,0.54865,0.0213574,0.485416,0.017593
3.50022,0.642835,0.027863,0.548852,0.0215206,0.485593,0.017724
3.51585,0.643081,0.0280796,0.549058,0.0216849,0.485773,0.0178558
3.53154,0.643336,0.0282973,0.549269,0.02185,0.485958,0.0179885
3.54731,0.643591,0.028516,0.549484,0.0220161,0.486147,0.018122
3.56314,0.643856,0.0287358,0.549704,0.022183,0.486339,0.0182563
3.57905,0.644122,0.0289566,0.549927,0.0223509,0.486534,0.0183915
3.59502,0.644396,0.0291784,0.550156,0.0225198,0.486734,0.0185275
3.61107,0.644673,0.0294013,0.550388,0.0226895,0.486938,0.0186643
3.62719,0.644957,0.0296251,0.550624,0.0228601,0.487145,0.018802
3.64338,0.645244,0.02985,0.550865,0.0230317,0.487356,0.0189405
3.65965,0.645538,0.030076,0.55111,0.0232041,0.48757,0.0190798
3.67598,0.645835,0.0303029,0.551359,0.0233775,0.487788,0.0192199
3.69239,0.646138,0.0305308,0.551613,0.0235518,0.48801,0.0193609
3.70887,0.646445,0.0307598,0.551869,0.0237269,0.488236,0.0195027
3.72543,0.646759,0.0309897,0.552132,0.023903,0.488465,0.0196453
3.74206,0.647076,0.0312207,0.552397,0.02408,0.488697,0.0197888
3.75876,0.647398,0.0314527,0.552667,0.0242578,0.488934,0.0199331
3.77554,0.647725,0.0316856,0.55294,0.0244366,0.489173,0.0200781
3.7924,0.648057,0.0319196,0.553218,0.0246162,0.489416,0.020224
3.80933,0.648393,0.0321545,0.5535,0.0247967,0.489663,0.0203708
3.82633,0.648734,0.0323904,0.553785,0.0249782,0.489913,0.0205183
3.84341,0.64908,0.0326273,0.554075,0.0251605,0.490167,0.0206666
3.86057,0.64943,0.0328652,0.554369,0.0253437,0.490424,0.0208158
3.8778,0.649786,0.0331041,0.554667,0.0255277,0.490685,0.0209657
3.89511,0.650145,0.0333439,0.554968,0.0257127,0.490949,0.0211165
3.9125,0.650511,0.0335848,0.555273,0.0258985,0.491216,0.0212681
3.92996,0.650877,0.0338265,0.555582,0.0260852,0.491487,0.0214205
3.94751,0.651253,0.0340693,0.555896,0.0262728,0.491762,0.0215737
3.96513,0.651629,0.034313,0.556212,0.0264613,0.49204,0.0217277
3.98283,0.652013,0.0345577,0.556533,0.0266506,0.49232,0.0218825
4.00061,0.652399,0.0348034,0.556857,0.0268408,0.492605,0.0220381
4.01847,0.652791,0.03505,0.557186,0.0270318,0.492892,0.0221945
4.0364,0.653186,0.0352975,0.557518,0.0272238,0.493183,0.0223517
4.05442,0.653588,0.0355461,0.557854,0.0274166,0.493478,0.0225097
4.07252,0.653992,0.0357955,0.558193,0.0276102,0.493775,0.0226685
4.0907,0.654401,0.036046,0.558537,0.0278047,0.494076,0.0228281
4.10896,0.654814,0.0362973,0.558883,0.0280001,0.494379,0.0229884
4.1273,0.655231,0.0365496,0.559234,0.0281963,0.494687,0.0231496
4.14573,0.655654,0.0368029,0.559588,0.0283934,0.494997,0.0233116
4.16423,0.65608,0.0370571,0.559946,0.0285914,0.495311,0.0234743
4.18282,0.65651,0.0373122,0.560307,0.0287902,0.495628,0.0236379
4.20149,0.656946,0.0375683,0.560673,0.0289898,0.495947,0.0238022
4.22025,0.657384,0.0378253,0.561041,0.0291903,0.496271,0.0239673
4.23909,0.657828,0.0380832,0.561414,0.0293916,0.496597,0.0241332
4.25801,0.658274,0.038342,0.561789,0.0295938,0.496926,0.0242998
4.27702,0.658727,0.0386018,0.562169,0.0297969,0.497258,0.0244673
4.29611,0.659181,0.0388625,0.562551,0.0300007,0.497594,0.0246355
4.31529,0.659642,0.0391242,0.562937,0.0302054,0.497933,0.0248045
4.33455,0.660105,0.0393867,0.563327,0.030411,0.498274,0.0249743
4.3539,0.660574,0.0396502,0.56372,0.0306174,0.498619,0.0251449
4.37334,0.661046,0.0399146,0.564117,0.0308246,0.498967,0.0253162
4.39286,0.661522,0.0401799,0.564516,0.0310327,0.499317,0.0254883
4.41247,0.662002,0.0404461,0.564921,0.0312415,0.499671,0.0256612
4.43216,0.662486,0.0407132,0.565327,0.0314513,0.500028,0.0258349
4.45195,0.662974,0.0409812,0.565738,0.0316618,0.500387,0.0260093
4.47182,0.663465,0.0412502,0.566151,0.0318732,0.500751,0.0261845
4.49178,0.663963,0.04152,0.566569,0.0320854,0.501115,0.0263604
4.51183,0.66446,0.0417908,0.566988,0.0322984,0.501485,0.0265371
4.53198,0.664968,0.0420624,0.567412,0.0325123,0.501856,0.0267146
4.55221,0.66547,0.042335,0.567839,0.0327269,0.50223,0.0268928
4.57253,0.665988,0.0426084,0.568269,0.0329424,0.502608,0.0270718
4.59294,0.666497,0.0428828,0.568703,0.0331587,0.502987,0.0272516
4.61344,0.667022,0.043158,0.569139,0.0333759,0.503371,0.0274321
4.63403,0.66754,0.0434341,0.569581,0.0335938,0.503757,0.0276134
4.65472,0.66807,0.0437111,0.570021,0.0338126,0.504145,0.0277954
4.6755,0.6686,0.043989,0.570471,0.0340321,0.504538,0.0279782
4.69637,0.669132,0.0442678,0.570917,0.0342525,0.50493,0.0281617
4.71733,0.669675,0.0445475,0.571373,0.0344737,0.505329,0.028346
4.73839,0.670211,0.0448281,0.571827,0.0346957,0.505729,0.028531
4.75954,0.670763,0.0451095,0.572285,0.0349185,0.50613,0.0287168
4.78079,0.671306,0.0453918,0.572751,0.0351421,0.506539,0.0289033
4.80213,0.671866,0.045675,0.573214,0.0353665,0.506945,0.0290906
4.82357,0.672415,0.0459591,0.573683,0.0355917,0.507356,0.0292786
4.8451,0.67298,0.0462441,0.574155,0.0358177,0.50777,0.0294674
4.86673,0.673541,0.0465299,0.574629,0.0360445,0.508186,0.0296569
4.88845,0.674109,0.0468166,0.575107,0.0362721,0.508606,0.0298471
4.91027,0.674682,0.0471042,0.575589,0.0365006,0.509028,0.0300381
4.93219,0.675255,0.0473926,0.576071,0.0367298,0.509452,0.0302299
4.95421,0.675835,0.0476819,0.57656,0.0369597,0.509879,0.0304223
4.97633,0.676416,0.0479721,0.577048,0.0371905,0.51031,0.0306155
4.99854,0.677,0.0482631,0.577543,0.0374221,0.510742,0.0308094
5.02085,0.67759,0.048555,0.578037,0.0376545,0.511177,0.0310041
5.04327,0.678181,0.0488478,0.578537,0.0378876,0.511615,0.0311995
5.06578,0.678777,0.0491414,0.579039,0.0381216,0.512055,0.0313956
5.08839,0.679377,0.0494359,0.579543,0.0383563,0.512498,0.0315924
5.11111,0.679979,0.0497312,0.580053,0.0385918,0.512944,0.03179
5.13392,0.680584,0.0500274,0.58056,0.0388281,0.513392,0.0319883
5.15684,0.681198,0.0503245,0.581078,0.0390651,0.513844,0.0321873
5.17986,0.681806,0.0506224,0.58159,0.039303,0.514296,0.0323871
5.20298,0.682428,0.0509211,0.582114,0.0395416,0.514753,0.0325876
5.22621,0.683042,0.0512207,0.582633,0.039781,0.515211,0.0327888
5.24954,0.683668,0.0515212,0.583161,0.0400212,0.515672,0.0329907
5.27297,0.684294,0.0518225,0.583688,0.0402621,0.516135,0.0331933
5.29651,0.684922,0.0521246,0.584219,0.0405039,0.516601,0.0333967
5.32015,0.685557,0.0524276,0.584753,0.0407464,0.517071,0.0336007
5.3439,0.686192,0.0527315,0.585288,0.0409896,0.517541,0.0338055
5.36775,0.686833,0.0530361,0.585829,0.0412337,0.518016,0.034011
5.39172,0.687475,0.0533417,0.586369,0.0414785,0.51849,0.0342172
5.41578,0.688123,0.053648,0.586916,0.041724,0.51897,0.0344241
5.43996,0.688772,0.0539552,0.587464,0.0419704,0.51945,0.0346317
5.46424,0.689425,0.0542633,0.588013,0.0422175,0.519932,0.0348401
5.48864,0.690081,0.0545721,0.588569,0.0424653,0.52042,0.0350491
5.51314,0.690738,0.0548818,0.589122,0.042714,0.520906,0.0352588
5.53775,0.691402,0.0551924,0.589682,0.0429634,0.521399,0.0354693
5.56247,0.692066,0.0555038,0.590244,0.0432135,0.521891,0.0356804
5.5873,0.692736,0.055816,0.590807,0.0434644,0.522387,0.0358923
5.61224,0.693409,0.056129,0.591375,0.0437161,0.522885,0.0361048
5.63729,0.694081,0.0564429,0.591942,0.0439685,0.523384,0.0363181
5.66246,0.694764,0.0567576,0.592519,0.0442216,0.523889,0.0365321
5.68773,0.695441,0.0570731,0.59309,0.0444756,0.52439,0.0367467
5.71312,0.69613,0.0573895,0.593671,0.0447302,0.5249,0.0369621
5.73862,0.696813,0.0577066,0.59425,0.0449856,0.52541,0.0371781
5.76424,0.697509,0.0580246,0.594831,0.0452418,0.525919,0.0373948
5.78997,0.698196,0.0583435,0.59542,0.0454987,0.526438,0.0376123
5.81582,0.698902,0.0586631,0.596005,0.0457564,0.52695,0.0378304
5.84178,0.69959,0.0589836,0.596597,0.0460148,0.527472,0.0380492
5.86786,0.700304,0.0593048,0.597191,0.046274,0.527991,0.0382687
5.89405,0.700998,0.059627,0.597783,0.0465339,0.528513,0.0384889
5.92036,0.70172,0.0599499,0.59839,0.0467945,0.529044,0.0387097
5.94679,0.702422,0.0602736,0.598982,0.0470559,0.529566,0.0389313
5.97334,0.70314,0.0605982,0.599592,0.047318,0.5301,0.0391535
6,0.703864,0.0609236,0.600196,0.0475809,0.530634,0.0393765
