wavelength_um,lst,u_random_lst
0.511661,0.928072,0.000344203
0.512069,0.928107,0.000338871
0.512478,0.928142,0.000333536
0.512886,0.928177,0.000328199
0.513295,0.928212,0.00032286
0.513705,0.928246,0.000317519
0.514115,0.92828,0.000312177
0.514525,0.928314,0.000306833
0.514935,0.928348,0.000301488
0.515346,0.928382,0.000296143
0.515757,0.928415,0.000290797
0.516169,0.928448,0.000285451
0.51658,0.928481,0.000280105
0.516992,0.928514,0.00027476
0.517405,0.928547,0.000269416
0.517817,0.92858,0.000267245
0.518231,0.928612,0.000266315
0.518644,0.928644,0.000265386
0.519058,0.928676,0.000264457
0.519472,0.928708,0.000263529
0.519886,0.928739,0.000262602
0.520301,0.92877,0.000261675
0.520716,0.928802,0.00026075
0.521131,0.928832,0.000259825
0.521547,0.928863,0.000258902
0.521963,0.928894,0.00025798
0.522379,0.928924,0.000257059
0.522796,0.928954,0.000256139
0.523213,0.928983,0.000255221
0.52363,0.929013,0.000254305
0.524048,0.929042,0.00025339
0.524466,0.929071,0.000252477
0.524885,0.9291,0.000251565
0.525303,0.929129,0.000250656
0.525722,0.929157,0.000249748
0.526142,0.929185,0.000246437
0.526561,0.929213,0.00024179
0.526981,0.929241,0.000237146
0.527402,0.929268,0.000232506
0.527823,0.929295,0.00022787
0.528244,0.929322,0.000223238
0.528665,0.929349,0.000218611
0.529087,0.929375,0.00021399
0.529509,0.929401,0.000209376
0.529931,0.929427,0.000204768
0.530354,0.929453,0.000200168
0.530777,0.929478,0.000195577
0.5312,0.929503,0.000190995
0.531624,0.929528,0.000186424
0.532048,0.929553,0.000181864
0.532473,0.929577,0.000177317
0.532897,0.929601,0.000172784
0.533322,0.929625,0.000168267
0.533748,0.929648,0.000163766
0.534174,0.929671,0.000159284
0.5346,0.929694,0.000157283
0.535026,0.929716,0.000157174
0.535453,0.929739,0.000157071
0.53588,0.929761,0.000156972
0.536308,0.929782,0.000156879
0.536735,0.929804,0.000156791
0.537164,0.929825,0.000156708
0.537592,0.929846,0.000156629
0.538021,0.929866,0.000156556
0.53845,0.929886,0.000156487
0.53888,0.929906,0.000156422
0.539309,0.929926,0.000156362
0.53974,0.929945,0.000156307
0.54017,0.929964,0.000156255
0.540601,0.929982,0.000156208
0.541032,0.930001,0.000156165
0.541464,0.930018,0.000156126
0.541896,0.930036,0.000156091
0.542328,0.930053,0.000156059
0.542761,0.93007,0.000156031
0.543194,0.930087,0.000155962
0.543627,0.930103,0.000155852
0.544061,0.930119,0.000155744
0.544495,0.930135,0.00015564
0.544929,0.93015,0.000155538
0.545364,0.930165,0.000155438
0.545799,0.93018,0.000155341
0.546234,0.930194,0.000155246
0.54667,0.930208,0.000155153
0.547106,0.930221,0.000155062
0.547542,0.930234,0.000154973
0.547979,0.930247,0.000154886
0.548416,0.93026,0.000154799
0.548854,0.930272,0.000154714
0.549292,0.930284,0.00015463
0.54973,0.930295,0.000154547
0.550168,0.930306,0.000154465
0.550607,0.930317,0.000154383
0.551046,0.930327,0.000154301
0.551486,0.930337,0.00015422
0.551926,0.930346,0.000154176
0.552366,0.930355,0.000154184
0.552807,0.930364,0.000154192
0.553248,0.930372,0.0001542
0.553689,0.93038,0.000154207
0.554131,0.930388,0.000154213
0.554573,0.930395,0.000154218
0.555015,0.930402,0.000154222
0.555458,0.930408,0.000154225
0.555901,0.930414,0.000154226
0.556344,0.93042,0.000154225
0.556788,0.930425,0.000154224
0.557232,0.93043,0.00015422
0.557677,0.930435,0.000154215
0.558122,0.930439,0.000154208
0.558567,0.930442,0.000154199
0.559013,0.930445,0.000154189
0.559458,0.930448,0.000154177
0.559905,0.930451,0.000154162
0.560351,0.930453,0.000154147
0.560798,0.930454,0.000154557
0.561246,0.930456,0.000155808
0.561693,0.930457,0.000157061
0.562141,0.930457,0.000158315
0.56259,0.930457,0.000159571
0.563039,0.930457,0.000160828
0.563488,0.930456,0.000162087
0.563937,0.930455,0.000163348
0.564387,0.930454,0.00016461
0.564837,0.930452,0.000165873
0.565288,0.93045,0.000167138
0.565739,0.930447,0.000168405
0.56619,0.930444,0.000169674
0.566642,0.930441,0.000170944
0.567094,0.930437,0.000172216
0.567546,0.930433,0.000173489
0.567999,0.930428,0.000174764
0.568452,0.930423,0.000176042
0.568906,0.930418,0.00017732
0.569359,0.930412,0.000178601
0.569814,0.930406,0.000179253
0.570268,0.9304,0.00017812
0.570723,0.930393,0.000176986
0.571178,0.930386,0.00017585
0.571634,0.930378,0.000174712
0.57209,0.93037,0.000173573
0.572546,0.930362,0.000172433
0.573003,0.930353,0.000171291
0.57346,0.930344,0.000170148
0.573917,0.930334,0.000169004
0.574375,0.930324,0.000167859
0.574833,0.930314,0.000166713
0.575292,0.930303,0.000165565
0.575751,0.930292,0.000164417
0.57621,0.930281,0.000163267
0.57667,0.930269,0.000162117
0.57713,0.930257,0.000160966
0.57759,0.930244,0.000159815
0.578051,0.930231,0.000158663
0.578512,0.930218,0.00015751
0.578974,0.930204,0.000156353
0.579435,0.93019,0.000155182
0.579898,0.930175,0.00015401
0.58036,0.930161,0.000152838
0.580823,0.930145,0.000151666
0.581287,0.93013,0.000150494
0.58175,0.930114,0.000149322
0.582214,0.930097,0.00014815
0.582679,0.930081,0.000146978
0.583144,0.930064,0.000145807
0.583609,0.930046,0.000144636
0.584074,0.930028,0.000143467
0.58454,0.93001,0.000142297
0.585006,0.929992,0.000141129
0.585473,0.929973,0.000139961
0.58594,0.929953,0.000138795
0.586408,0.929934,0.00013763
0.586875,0.929913,0.000136466
0.587343,0.929893,0.000135303
0.587812,0.929872,0.000134143
0.588281,0.929851,0.00013314
0.58875,0.929829,0.000133424
0.58922,0.929807,0.00013371
0.58969,0.929785,0.000133999
0.59016,0.929763,0.000134291
0.590631,0.929739,0.000134585
0.591102,0.929716,0.000134881
0.591574,0.929692,0.000135181
0.592046,0.929668,0.000135482
0.592518,0.929644,0.000135787
0.592991,0.929619,0.000136094
0.593464,0.929594,0.000136404
0.593937,0.929568,0.000136717
0.594411,0.929542,0.000137033
0.594885,0.929516,0.000137351
0.595359,0.929489,0.000137672
0.595834,0.929462,0.000137996
0.59631,0.929434,0.000138323
0.596785,0.929407,0.000138652
0.597261,0.929378,0.000138984
0.597738,0.92935,0.000139319
0.598215,0.929321,0.000139646
0.598692,0.929292,0.000139975
0.599169,0.929262,0.000140307
0.599647,0.929232,0.000140642
0.600126,0.929202,0.00014098
0.600604,0.929171,0.00014132
0.601084,0.92914,0.000141663
0.601563,0.929109,0.000142009
0.602043,0.929077,0.000142357
0.602523,0.929045,0.000142708
0.603004,0.929012,0.000143061
0.603485,0.92898,0.000143417
0.603966,0.928946,0.000143776
0.604448,0.928913,0.000144137
0.60493,0.928879,0.0001445
0.605413,0.928845,0.000144866
0.605896,0.92881,0.000145234
0.606379,0.928775,0.000145604
0.606863,0.92874,0.000145977
0.607347,0.928704,0.000146351
0.607831,0.928668,0.000145695
0.608316,0.928631,0.000144992
0.608801,0.928595,0.000144293
0.609287,0.928558,0.000143595
0.609773,0.92852,0.000142899
0.61026,0.928482,0.000142206
0.610746,0.928444,0.000141515
0.611234,0.928406,0.000140826
0.611721,0.928367,0.000140139
0.612209,0.928327,0.000139454
0.612697,0.928288,0.000138771
0.613186,0.928248,0.000138091
0.613675,0.928208,0.000137412
0.614165,0.928167,0.000136736
0.614655,0.928126,0.000136061
0.615145,0.928085,0.000135388
0.615636,0.928043,0.000134717
0.616127,0.928001,0.000134048
0.616618,0.927959,0.000133381
0.61711,0.927916,0.000132716
0.617603,0.927873,0.000133386
0.618095,0.927829,0.00013424
0.618588,0.927786,0.000135096
0.619082,0.927741,0.000135953
0.619576,0.927697,0.000136811
0.62007,0.927652,0.000137669
0.620564,0.927607,0.000138529
0.621059,0.927561,0.00013939
0.621555,0.927516,0.000140251
0.622051,0.927469,0.000141113
0.622547,0.927423,0.000141976
0.623043,0.927376,0.000142839
0.62354,0.927329,0.000143702
0.624038,0.927281,0.000144565
0.624536,0.927233,0.000145429
0.625034,0.927185,0.000146292
0.625532,0.927136,0.000147156
0.626031,0.927088,0.000148019
0.626531,0.927038,0.000148883
0.627031,0.926989,0.000149746
0.627531,0.926939,0.00015073
0.628031,0.926888,0.000151744
0.628532,0.926838,0.000152757
0.629034,0.926787,0.000153771
0.629536,0.926735,0.000154784
0.630038,0.926684,0.000155796
0.63054,0.926632,0.000156809
0.631043,0.926579,0.00015782
0.631547,0.926527,0.000158832
0.63205,0.926474,0.000159842
0.632555,0.92642,0.000160852
0.633059,0.926367,0.000161861
0.633564,0.926313,0.00016287
0.63407,0.926258,0.000163877
0.634575,0.926204,0.000164884
0.635082,0.926149,0.000165889
0.635588,0.926093,0.000166894
0.636095,0.926038,0.000167898
0.636603,0.925982,0.0001689
0.637111,0.925925,0.000169902
0.637619,0.925868,0.000170134
0.638127,0.925811,0.000170075
0.638636,0.925754,0.000170013
0.639146,0.925696,0.000169949
0.639656,0.925638,0.000169881
0.640166,0.92558,0.000169811
0.640677,0.925521,0.000169738
0.641188,0.925462,0.000169662
0.641699,0.925403,0.000169583
0.642211,0.925343,0.000169501
0.642723,0.925283,0.000169417
0.643236,0.925223,0.00016933
0.643749,0.925162,0.000169241
0.644263,0.925101,0.000169149
0.644777,0.92504,0.000169054
0.645291,0.924978,0.000168957
0.645806,0.924917,0.000168857
0.646321,0.924854,0.000168755
0.646836,0.924792,0.00016865
0.647352,0.924729,0.000168544
0.647869,0.924666,0.00016915
0.648386,0.924602,0.000170141
0.648903,0.924538,0.000171132
0.64942,0.924474,0.000172123
0.649939,0.92441,0.000173114
0.650457,0.924345,0.000174106
0.650976,0.92428,0.000175099
0.651495,0.924214,0.000176092
0.652015,0.924148,0.000177086
0.652535,0.924082,0.00017808
0.653055,0.924016,0.000179076
0.653576,0.923949,0.000180072
0.654098,0.923882,0.000181069
0.65462,0.923815,0.000182067
0.655142,0.923747,0.000183067
0.655664,0.92368,0.000184067
0.656187,0.923611,0.000185068
0.656711,0.923543,0.000186071
0.657235,0.923474,0.000187075
0.657759,0.923405,0.000188081
0.658284,0.923335,0.00018847
0.658809,0.923266,0.000188401
0.659334,0.923196,0.000188332
0.65986,0.923125,0.000188262
0.660387,0.923055,0.000188191
0.660913,0.922984,0.00018812
0.661441,0.922912,0.000188048
0.661968,0.922841,0.000187976
0.662496,0.922769,0.000187904
0.663025,0.922697,0.000187831
0.663554,0.922624,0.000187758
0.664083,0.922552,0.000187685
0.664613,0.922479,0.000187612
0.665143,0.922405,0.000187539
0.665674,0.922332,0.000187466
0.666205,0.922258,0.000187393
0.666736,0.922184,0.000187321
0.667268,0.922109,0.000187248
0.6678,0.922034,0.000187176
0.668333,0.921959,0.000187104
0.668866,0.921884,0.000186647
0.669399,0.921808,0.000185802
0.669933,0.921732,0.000184956
0.670468,0.921656,0.00018411
0.671003,0.92158,0.000183263
0.671538,0.921503,0.000182417
0.672074,0.921426,0.00018157
0.67261,0.921348,0.000180722
0.673146,0.921271,0.000179875
0.673683,0.921193,0.000179028
0.674221,0.921115,0.00017818
0.674759,0.921036,0.000177333
0.675297,0.920957,0.000176486
0.675835,0.920878,0.000175639
0.676375,0.920799,0.000174792
0.676914,0.920719,0.000173945
0.677454,0.920639,0.000173099
0.677995,0.920559,0.000172253
0.678535,0.920479,0.000171408
0.679077,0.920398,0.000170562
0.679618,0.920317,0.000170036
0.68016,0.920236,0.000169948
0.680703,0.920154,0.000169861
0.681246,0.920073,0.000169776
0.681789,0.919991,0.000169692
0.682333,0.919908,0.000169609
0.682878,0.919826,0.000169528
0.683422,0.919743,0.000169449
0.683968,0.91966,0.000169371
0.684513,0.919576,0.000169295
0.685059,0.919493,0.00016922
0.685606,0.919409,0.000169147
0.686153,0.919324,0.000169076
0.6867,0.91924,0.000169006
0.687248,0.919155,0.000168938
0.687796,0.91907,0.000168872
0.688345,0.918985,0.000168808
0.688894,0.918899,0.000168745
0.689443,0.918814,0.000168684
0.689993,0.918728,0.000168624
0.690544,0.918641,0.000168254
0.691094,0.918555,0.000167293
0.691646,0.918468,0.000166333
0.692197,0.918381,0.000165374
0.69275,0.918293,0.000164416
0.693302,0.918206,0.000163459
0.693855,0.918118,0.000162504
0.694409,0.91803,0.00016155
0.694963,0.917942,0.000160597
0.695517,0.917853,0.000159645
0.696072,0.917764,0.000158695
0.696627,0.917675,0.000157746
0.697183,0.917586,0.000156799
0.697739,0.917496,0.000155853
0.698296,0.917406,0.000154908
0.698853,0.917316,0.000153965
0.69941,0.917226,0.000153023
0.699968,0.917135,0.000152083
0.700526,0.917045,0.000151144
0.701085,0.916953,0.000150206
0.701644,0.916862,0.000149568
0.702204,0.916771,0.000149742
0.702764,0.916679,0.000149918
0.703325,0.916587,0.000150095
0.703886,0.916494,0.000150273
0.704447,0.916402,0.000150453
0.705009,0.916309,0.000150635
0.705572,0.916216,0.000150818
0.706135,0.916123,0.000151002
0.706698,0.916029,0.000151187
0.707262,0.915936,0.000151374
0.707826,0.915842,0.000151562
0.70839,0.915748,0.000151751
0.708956,0.915653,0.000151941
0.709521,0.915559,0.000152132
0.710087,0.915464,0.000152324
0.710653,0.915369,0.000152517
0.71122,0.915273,0.00015271
0.711788,0.915178,0.000152904
0.712356,0.915082,0.000153099
0.712924,0.914986,0.000153252
0.713492,0.91489,0.000153224
0.714062,0.914793,0.000153196
0.714631,0.914696,0.000153168
0.715201,0.914599,0.000153141
0.715772,0.914502,0.000153114
0.716343,0.914405,0.000153087
0.716914,0.914307,0.00015306
0.717486,0.914209,0.000153033
0.718058,0.914111,0.000153006
0.718631,0.914013,0.000152978
0.719205,0.913915,0.000152951
0.719778,0.913816,0.000152923
0.720352,0.913717,0.000152895
0.720927,0.913618,0.000152866
0.721502,0.913518,0.000152837
0.722078,0.913419,0.000152807
0.722654,0.913319,0.000152777
0.72323,0.913219,0.000152746
0.723807,0.913119,0.000152714
0.724384,0.913018,0.000152698
0.724962,0.912918,0.000152807
0.725541,0.912817,0.000152914
0.726119,0.912716,0.000153021
0.726699,0.912615,0.000153126
0.727278,0.912513,0.000153231
0.727858,0.912411,0.000153334
0.728439,0.912309,0.000153436
0.72902,0.912207,0.000153537
0.729602,0.912105,0.000153636
0.730184,0.912002,0.000153734
0.730766,0.9119,0.000153831
0.731349,0.911797,0.000153926
0.731932,0.911694,0.000154019
0.732516,0.91159,0.000154111
0.733101,0.911487,0.000154201
0.733685,0.911383,0.00015429
0.734271,0.911279,0.000154377
0.734856,0.911175,0.000154461
0.735443,0.91107,0.000154545
0.736029,0.910966,0.000154623
0.736616,0.910861,0.000154617
0.737204,0.910756,0.00015461
0.737792,0.910651,0.000154601
0.738381,0.910546,0.00015459
0.73897,0.910441,0.000154577
0.739559,0.910335,0.000154563
0.740149,0.91023,0.000154547
0.74074,0.910124,0.000154529
0.74133,0.910018,0.00015451
0.741922,0.909912,0.000154489
0.742514,0.909806,0.000154466
0.743106,0.9097,0.000154442
0.743699,0.909593,0.000154417
0.744292,0.909487,0.00015439
0.744886,0.90938,0.000154361
0.74548,0.909274,0.000154331
0.746075,0.909167,0.0001543
0.74667,0.90906,0.000154267
0.747265,0.908953,0.000154233
0.747861,0.908847,0.000154198
0.748458,0.90874,0.000153213
0.749055,0.908633,0.000152189
0.749653,0.908526,0.000151164
0.750251,0.908419,0.000150138
0.750849,0.908312,0.000149109
0.751448,0.908205,0.000148079
0.752047,0.908098,0.000147047
0.752647,0.90799,0.000146013
0.753248,0.907883,0.000144978
0.753849,0.907776,0.000143942
0.75445,0.907669,0.000142903
0.755052,0.907562,0.000141864
0.755654,0.907455,0.000140822
0.756257,0.907348,0.00013978
0.75686,0.907241,0.000138736
0.757464,0.907134,0.00013769
0.758068,0.907027,0.000136644
0.758673,0.906921,0.000135596
0.759278,0.906814,0.000134547
0.759884,0.906707,0.000133497
0.76049,0.906601,0.000133327
0.761096,0.906494,0.000133268
0.761704,0.906388,0.00013321
0.762311,0.906281,0.000133151
0.762919,0.906175,0.000133093
0.763528,0.906069,0.000133034
0.764137,0.905963,0.000132975
0.764747,0.905857,0.000132917
0.765357,0.905751,0.000132858
0.765967,0.905646,0.0001328
0.766578,0.90554,0.000132742
0.76719,0.905435,0.000132685
0.767802,0.90533,0.000132627
0.768414,0.905225,0.00013257
0.769027,0.90512,0.000132514
0.769641,0.905015,0.000132458
0.770254,0.904911,0.000132403
0.770869,0.904806,0.000132348
0.771484,0.904702,0.000132294
0.772099,0.904598,0.000132241
0.772715,0.904494,0.000132458
0.773332,0.904391,0.000132739
0.773948,0.904287,0.000133021
0.774566,0.904184,0.000133305
0.775184,0.904081,0.00013359
0.775802,0.903979,0.000133876
0.776421,0.903876,0.000134165
0.77704,0.903774,0.000134454
0.77766,0.903672,0.000134746
0.77828,0.903571,0.000135039
0.778901,0.903469,0.000135334
0.779523,0.903368,0.00013563
0.780144,0.903267,0.000135928
0.780767,0.903167,0.000136228
0.78139,0.903067,0.00013653
0.782013,0.902967,0.000136833
0.782637,0.902867,0.000137138
0.783261,0.902768,0.000137445
0.783886,0.902669,0.000137754
0.784511,0.90257,0.000138064
0.785137,0.902471,0.000138126
0.785763,0.902373,0.000138099
0.78639,0.902276,0.000138074
0.787017,0.902178,0.000138049
0.787645,0.902081,0.000138027
0.788273,0.901985,0.000138005
0.788902,0.901888,0.000137985
0.789532,0.901793,0.000137967
0.790161,0.901697,0.000137949
0.790792,0.901602,0.000137934
0.791423,0.901507,0.000137919
0.792054,0.901413,0.000137906
0.792686,0.901319,0.000137895
0.793318,0.901225,0.000137885
0.793951,0.901132,0.000137876
0.794584,0.901039,0.000137869
0.795218,0.900947,0.000137863
0.795852,0.900855,0.000137858
0.796487,0.900764,0.000137855
0.797123,0.900673,0.000137854
0.797758,0.900583,0.000137345
0.798395,0.900493,0.000136573
0.799032,0.900403,0.000135802
0.799669,0.900314,0.000135033
0.800307,0.900225,0.000134264
0.800945,0.900137,0.000133497
0.801584,0.90005,0.000132731
0.802224,0.899962,0.000131965
0.802864,0.899876,0.000131201
0.803504,0.89979,0.000130438
0.804145,0.899704,0.000129676
0.804787,0.899619,0.000128916
0.805429,0.899535,0.000128156
0.806071,0.899451,0.000127398
0.806714,0.899367,0.00012664
0.807358,0.899284,0.000125884
0.808002,0.899202,0.000125129
0.808646,0.89912,0.000124375
0.809291,0.899039,0.000123622
0.809937,0.898958,0.00012287
0.810583,0.898878,0.000123642
0.811229,0.898799,0.00012551
0.811877,0.89872,0.000127381
0.812524,0.898641,0.000129256
0.813172,0.898564,0.000131135
0.813821,0.898487,0.000133018
0.81447,0.89841,0.000134903
0.81512,0.898334,0.000136792
0.81577,0.898259,0.000138685
0.816421,0.898185,0.00014058
0.817072,0.898111,0.000142478
0.817724,0.898038,0.000144379
0.818376,0.897965,0.000146283
0.819029,0.897893,0.00014819
0.819682,0.897822,0.000150099
0.820336,0.897751,0.000152011
0.820991,0.897681,0.000153925
0.821646,0.897612,0.000155841
0.822301,0.897544,0.00015776
0.822957,0.897476,0.000159681
0.823613,0.897409,0.000160985
0.82427,0.897342,0.000161685
0.824928,0.897277,0.000162385
0.825586,0.897212,0.000163085
0.826245,0.897147,0.000163786
0.826904,0.897084,0.000164487
0.827563,0.897021,0.000165188
0.828223,0.896959,0.000165889
0.828884,0.896898,0.000166591
0.829545,0.896838,0.000167292
0.830207,0.896778,0.000167994
0.830869,0.896719,0.000168695
0.831532,0.896661,0.000169396
0.832195,0.896603,0.000170098
0.832859,0.896547,0.000170799
0.833524,0.896491,0.0001715
0.834189,0.896436,0.000172201
0.834854,0.896382,0.000172902
0.83552,0.896329,0.000173602
0.836186,0.896276,0.000174302
0.836854,0.896225,0.000173576
0.837521,0.896174,0.000170958
0.838189,0.896124,0.00016834
0.838858,0.896075,0.000165721
0.839527,0.896027,0.000163102
0.840197,0.895979,0.000160482
0.840867,0.895933,0.000157863
0.841538,0.895887,0.000155244
0.842209,0.895842,0.000152624
0.842881,0.895799,0.000150005
0.843553,0.895756,0.000147386
0.844226,0.895714,0.000144768
0.844899,0.895672,0.000142149
0.845573,0.895632,0.000139532
0.846248,0.895593,0.000136915
0.846923,0.895554,0.0001343
0.847599,0.895517,0.000131686
0.848275,0.89548,0.000129073
0.848951,0.895444,0.000126462
0.849629,0.89541,0.000123853
0.850306,0.895376,0.000122192
0.850985,0.895342,0.000122259
0.851664,0.89531,0.000122326
0.852343,0.895279,0.000122391
0.853023,0.895248,0.000122455
0.853703,0.895219,0.000122517
0.854384,0.89519,0.000122579
0.855066,0.895162,0.00012264
0.855748,0.895135,0.000122699
0.856431,0.895109,0.000122758
0.857114,0.895084,0.000122815
0.857797,0.895059,0.000122872
0.858482,0.895036,0.000122928
0.859167,0.895013,0.000122983
0.859852,0.894991,0.000123037
0.860538,0.89497,0.000123091
0.861224,0.89495,0.000123144
0.861911,0.89493,0.000123196
0.862599,0.894912,0.000123248
0.863287,0.894894,0.000123299
0.863976,0.894878,0.00012332
0.864665,0.894862,0.000123262
0.865354,0.894846,0.000123203
0.866045,0.894832,0.000123143
0.866736,0.894819,0.000123084
0.867427,0.894806,0.000123024
0.868119,0.894794,0.000122963
0.868811,0.894783,0.000122903
0.869505,0.894773,0.000122842
0.870198,0.894764,0.000122781
0.870892,0.894755,0.000122721
0.871587,0.894747,0.00012266
0.872282,0.89474,0.000122599
0.872978,0.894734,0.000122538
0.873674,0.894729,0.000122478
0.874371,0.894724,0.000122417
0.875069,0.894721,0.000122357
0.875767,0.894718,0.000122297
0.876466,0.894715,0.000122238
0.877165,0.894714,0.000122179
0.877864,0.894714,0.000122126
0.878565,0.894714,0.000122095
0.879266,0.894715,0.000122066
0.879967,0.894717,0.000122037
0.880669,0.894719,0.000122009
0.881371,0.894723,0.000121981
0.882074,0.894727,0.000121954
0.882778,0.894732,0.000121928
0.883482,0.894737,0.000121903
0.884187,0.894744,0.000121878
0.884892,0.894751,0.000121855
0.885598,0.894759,0.000121832
0.886305,0.894768,0.00012181
0.887012,0.894777,0.00012179
0.887719,0.894788,0.00012177
0.888427,0.894799,0.000121752
0.889136,0.89481,0.000121734
0.889845,0.894823,0.000121718
0.890555,0.894836,0.000121703
0.891266,0.89485,0.000121689
0.891977,0.894865,0.000121673
0.892688,0.894881,0.000121633
0.8934,0.894897,0.000121594
0.894113,0.894914,0.000121557
0.894826,0.894932,0.000121521
0.89554,0.89495,0.000121486
0.896254,0.894969,0.000121453
0.896969,0.894989,0.000121421
0.897685,0.89501,0.00012139
0.898401,0.895031,0.000121361
0.899118,0.895053,0.000121333
0.899835,0.895076,0.000121306
0.900553,0.8951,0.000121281
0.901271,0.895124,0.000121258
0.90199,0.895149,0.000121235
0.902709,0.895174,0.000121215
0.903429,0.895201,0.000121195
0.90415,0.895228,0.000121177
0.904871,0.895256,0.000121161
0.905593,0.895284,0.000121146
0.906316,0.895313,0.000121228
0.907039,0.895343,0.00012322
0.907762,0.895374,0.000125218
0.908486,0.895405,0.00012722
0.909211,0.895437,0.000129227
0.909936,0.89547,0.000131239
0.910662,0.895503,0.000133256
0.911389,0.895537,0.000135277
0.912116,0.895572,0.000137302
0.912843,0.895607,0.000139331
0.913571,0.895643,0.000141365
0.9143,0.89568,0.000143402
0.915029,0.895717,0.000145443
0.915759,0.895755,0.000147488
0.91649,0.895794,0.000149537
0.917221,0.895833,0.000151589
0.917953,0.895873,0.000153645
0.918685,0.895914,0.000155704
0.919418,0.895955,0.000157766
0.920151,0.895997,0.000159831
0.920885,0.89604,0.0001619
0.92162,0.896083,0.000161989
0.922355,0.896127,0.000162021
0.923091,0.896171,0.000162054
0.923827,0.896217,0.000162088
0.924564,0.896263,0.000162122
0.925301,0.896309,0.000162157
0.92604,0.896356,0.000162193
0.926778,0.896404,0.00016223
0.927518,0.896452,0.000162266
0.928257,0.896501,0.000162304
0.928998,0.896551,0.000162342
0.929739,0.896601,0.00016238
0.930481,0.896652,0.000162419
0.931223,0.896704,0.000162458
0.931966,0.896756,0.000162497
0.932709,0.896809,0.000162537
0.933453,0.896862,0.000162577
0.934198,0.896916,0.000162617
0.934943,0.89697,0.000162657
0.935689,0.897026,0.000162698
0.936435,0.897081,0.000160961
0.937182,0.897138,0.000159019
0.93793,0.897195,0.000157077
0.938678,0.897252,0.000155137
0.939427,0.89731,0.000153198
0.940176,0.897369,0.000151261
0.940926,0.897429,0.000149325
0.941677,0.897488,0.00014739
0.942428,0.897549,0.000145457
0.94318,0.89761,0.000143526
0.943932,0.897672,0.000141597
0.944685,0.897734,0.000139669
0.945439,0.897797,0.000137744
0.946193,0.89786,0.00013582
0.946948,0.897924,0.000133899
0.947703,0.897989,0.00013198
0.948459,0.898054,0.000130064
0.949216,0.898119,0.00012815
0.949973,0.898186,0.000126238
0.950731,0.898252,0.00012433
0.951489,0.89832,0.000123981
0.952248,0.898388,0.000123975
0.953008,0.898456,0.000123968
0.953768,0.898525,0.00012396
0.954529,0.898595,0.00012395
0.95529,0.898665,0.000123939
0.956052,0.898735,0.000123927
0.956815,0.898806,0.000123914
0.957578,0.898878,0.000123899
0.958342,0.89895,0.000123882
0.959106,0.899023,0.000123864
0.959871,0.899096,0.000123845
0.960637,0.89917,0.000123823
0.961403,0.899245,0.0001238
0.96217,0.899319,0.000123776
0.962938,0.899395,0.000123749
0.963706,0.899471,0.000123721
0.964475,0.899547,0.000123691
0.965244,0.899624,0.000123659
0.966014,0.899702,0.000123624
0.966785,0.899779,0.000125898
0.967556,0.899858,0.00012898
0.968328,0.899937,0.000132072
0.9691,0.900016,0.000135174
0.969873,0.900096,0.000138284
0.970647,0.900177,0.000141403
0.971421,0.900258,0.000144531
0.972196,0.900339,0.000147667
0.972972,0.900421,0.00015081
0.973748,0.900504,0.00015396
0.974525,0.900586,0.000157118
0.975302,0.90067,0.000160283
0.97608,0.900754,0.000163454
0.976859,0.900838,0.000166632
0.977638,0.900923,0.000169816
0.978418,0.901008,0.000173007
0.979198,0.901094,0.000176203
0.979979,0.90118,0.000179406
0.980761,0.901266,0.000182614
0.981543,0.901353,0.000185828
0.982326,0.901441,0.000186276
0.98311,0.901528,0.000185339
0.983894,0.901617,0.000184401
0.984679,0.901705,0.000183461
0.985464,0.901794,0.000182519
0.986251,0.901884,0.000181576
0.987037,0.901974,0.000180632
0.987825,0.902064,0.000179686
0.988613,0.902155,0.000178738
0.989401,0.902246,0.000177789
0.990191,0.902337,0.000176839
0.99098,0.902429,0.000175887
0.991771,0.902522,0.000174934
0.992562,0.902614,0.00017398
0.993354,0.902707,0.000173025
0.994146,0.902801,0.000172068
0.994939,0.902894,0.00017111
0.995733,0.902989,0.000170151
0.996527,0.903083,0.00016919
0.997322,0.903178,0.000168229
0.998118,0.903273,0.000166924
0.998914,0.903368,0.000165379
0.999711,0.903464,0.000163834
1.00051,0.90356,0.000162287
1.00131,0.903657,0.000160739
1.00211,0.903754,0.000159191
1.0029,0.903851,0.000157641
1.0037,0.903948,0.000156091
1.00451,0.904046,0.00015454
1.00531,0.904144,0.000152989
1.00611,0.904243,0.000151436
1.00691,0.904341,0.000149883
1.00771,0.90444,0.00014833
1.00852,0.90454,0.000146776
1.00932,0.904639,0.000145222
1.01013,0.904739,0.000143667
1.01093,0.904839,0.000142112
1.01174,0.904939,0.000140557
1.01255,0.90504,0.000139002
1.01335,0.905141,0.000137447
1.01416,0.905242,0.000138669
1.01497,0.905344,0.000142527
1.01578,0.905445,0.0001464
1.01659,0.905547,0.000150286
1.0174,0.905649,0.000154186
1.01821,0.905752,0.000158098
1.01903,0.905854,0.000162021
1.01984,0.905957,0.000165956
1.02065,0.90606,0.000169901
1.02147,0.906164,0.000173857
1.02228,0.906267,0.000177822
1.0231,0.906371,0.000181796
1.02391,0.906475,0.00018578
1.02473,0.906579,0.000189772
1.02555,0.906683,0.000193772
