wavelength_um,radiance_w_m2_sr_um
0.30432,1.94405
0.30441,3.42037
0.30451,2.81096
0.3046,2.78084
0.30469,4.12125
0.30479,2.147
0.30488,1.39578
0.30497,3.36191
0.30506,5.21128
0.30516,2.1127
0.30525,6.52582
0.30534,6.20384
0.30544,3.89823
0.30553,3.15645
0.30562,3.98314
0.30572,4.92496
0.30581,2.33234
0.3059,2.63532
0.306,1.39455
0.30609,4.54216
0.30618,4.83497
0.30628,5.04118
0.30637,5.96425
0.30647,3.79243
0.30656,3.57995
0.30665,7.24587
0.30675,3.81729
0.30684,2.9816
0.30694,5.35069
0.30703,6.96328
0.30713,6.54741
0.30722,7.79718
0.30731,4.2621
0.30741,7.28501
0.3075,6.54711
0.3076,6.9507
0.30769,6.35745
0.30779,9.45704
0.30788,7.42905
0.30798,7.08464
0.30807,9.72614
0.30817,8.34675
0.30826,5.34611
0.30836,8.7218
0.30845,5.28067
0.30855,14.6749
0.30864,10.7182
0.30874,8.84176
0.30883,8.77527
0.30893,8.68692
0.30902,10.279
0.30912,9.25978
0.30921,4.61161
0.30931,10.2781
0.30941,3.39365
0.3095,8.91093
0.3096,13.7232
0.30969,11.5434
0.30979,3.84162
0.30989,17.2453
0.30998,11.2751
0.31008,3.14707
0.31017,4.70077
0.31027,3.36864
0.31037,19.9908
0.31046,13.5218
0.31056,17.2415
0.31066,12.3998
0.31075,18.8494
0.31085,15.2213
0.31095,19.3505
0.31104,23.5617
0.31114,15.9429
0.31124,22.1533
0.31133,24.8281
0.31143,16.7978
0.31153,15.5145
0.31162,18.2036
0.31172,23.9818
0.31182,19.2108
0.31192,15.3658
0.31201,14.9214
0.31211,12.5261
0.31221,24.6381
0.3123,13.2932
0.3124,17.7675
0.3125,29.0365
0.3126,14.5602
0.3127,22.0574
0.31279,32.8831
0.31289,25.1164
0.31299,20.7314
0.31309,29.4118
0.31319,17.6199
0.31328,21.9259
0.31338,26.5836
0.31348,18.4523
0.31358,20.3066
0.31368,24.9738
0.31377,14.9789
0.31387,31.9933
0.31397,27.9223
0.31407,22.5578
0.31417,30.2443
0.31427,34.7418
0.31437,21.9987
0.31447,5.48855
0.31456,12.8835
0.31466,20.3927
0.31476,29.3579
0.31486,17.0512
0.31496,40.3438
0.31506,31.5707
0.31516,39.1822
0.31526,29.6462
0.31536,39.8564
0.31546,51.8555
0.31556,25.5046
0.31566,24.1416
0.31576,20.7363
0.31586,14.2361
0.31596,12.1576
0.31606,19.5437
0.31616,19.3753
0.31626,14.1551
0.31636,19.111
0.31646,42.0902
0.31656,22.5286
0.31666,31.1598
0.31676,21.4587
0.31686,28.6095
0.31696,24.1759
0.31706,31.3458
0.31716,43.3311
0.31726,38.7456
0.31736,59.3284
0.31746,34.9213
0.31756,36.4195
0.31766,47.7227
0.31776,55.4484
0.31786,31.3683
0.31797,40.184
0.31807,22.3745
0.31817,27.6977
0.31827,13.736
0.31837,28.5874
0.31847,36.1121
0.31857,26.9877
0.31867,47.3803
0.31878,24.8788
0.31888,46.6699
0.31898,66.5545
0.31908,62.7588
0.31918,24.2148
0.31928,24.6969
0.31939,14.6692
0.31949,25.845
0.31959,34.1402
0.31969,32.793
0.3198,25.9445
0.3199,54.2018
0.32,49.0615
0.3201,26.6367
0.3202,50.8271
0.32031,32.3767
0.32041,35.9371
0.32051,57.5975
0.32062,41.4175
0.32072,63.014
0.32082,58.0255
0.32092,45.8629
0.32103,33.8346
0.32113,23.5395
0.32123,40.6275
0.32134,62.618
0.32144,19.9451
0.32154,31.5066
0.32165,74.3176
0.32175,46.3172
0.32185,47.8977
0.32196,55.9271
0.32206,26.7126
0.32216,59.3407
0.32227,25.9951
0.32237,36.8891
0.32248,49.1906
0.32258,34.5154
0.32268,17.344
0.32279,22.1991
0.32289,19.2964
0.323,28.6277
0.3231,25.378
0.32321,43.945
0.32331,73.1986
0.32342,38.5103
0.32352,23.9373
0.32362,54.4744
0.32373,27.9959
0.32383,57.5507
0.32394,55.1035
0.32404,32.3146
0.32415,56.0029
0.32425,45.1064
0.32436,79.7267
0.32446,42.1546
0.32457,74.4758
0.32468,53.4562
0.32478,54.141
0.32489,51.3218
0.32499,46.7967
0.3251,55.7423
0.3252,50.7323
0.32531,62.8481
0.32541,44.1413
0.32552,25.138
0.32563,76.753
0.32573,72.5306
0.32584,54.9261
0.32595,64.5612
0.32605,71.157
0.32616,57.7569
0.32626,65.1854
0.32637,79.4208
0.32648,67.5003
0.32658,59.9487
0.32669,78.3705
0.3268,55.0599
0.3269,72.3745
0.32701,59.1936
0.32712,64.1731
0.32723,45.4429
0.32733,86.9299
0.32744,72.4344
0.32755,63.3895
0.32765,61.6229
0.32776,62.3095
0.32787,64.4538
0.32798,42.8545
0.32808,46.3876
0.32819,58.4465
0.3283,59.8269
0.32841,52.0078
0.32852,50.6192
0.32862,59.7373
0.32873,50.9229
0.32884,72.3729
0.32895,50.0859
0.32906,95.2526
0.32916,55.9853
0.32927,74.9271
0.32938,84.4437
0.32949,101.277
0.3296,80.834
0.32971,55.6377
0.32982,66.6953
0.32992,77.425
0.33003,62.9353
0.33014,108.668
0.33025,83.7555
0.33036,50.3126
0.33047,57.7381
0.33058,65.883
0.33069,34.1106
0.3308,52.15
0.33091,61.0914
0.33102,74.6161
0.33113,49.5864
0.33124,62.0516
0.33135,71.379
0.33146,56.5654
0.33156,49.0876
0.33167,69.9014
0.33178,62.5593
0.3319,68.3348
0.33201,64.7697
0.33212,65.5309
0.33223,90.1947
0.33234,50.9018
0.33245,59.6591
0.33256,97.0106
0.33267,84.1642
0.33278,45.4658
0.33289,67.2531
0.333,55.4131
0.33311,63.053
0.33322,91.25
0.33333,61.536
0.33344,74.1899
0.33356,70.7904
0.33367,52.2348
0.33378,37.6531
0.33389,61.729
0.334,59.0385
0.33411,65.3376
0.33422,88.1409
0.33434,60.5109
0.33445,59.6978
0.33456,75.3942
0.33467,62.4879
0.33478,67.2998
0.3349,61.7272
0.33501,27.1082
0.33512,52.944
0.33523,85.563
0.33535,89.2498
0.33546,73.5568
0.33557,90.1363
0.33568,88.8437
0.3358,94.9968
0.33591,51.3349
0.33602,28.5415
0.33613,22.4095
0.33625,20.7272
0.33636,63.7434
0.33647,64.9577
0.33659,90.5265
0.3367,52.6353
0.33681,63.1879
0.33693,57.6101
0.33704,25.8451
0.33715,41.4128
0.33727,40.0401
0.33738,36.9066
0.3375,53.9347
0.33761,69.8049
0.33772,82.4069
0.33784,65.2564
0.33795,63.9032
0.33807,67.817
0.33818,24.2057
0.33829,81.0529
0.33841,79.2062
0.33852,69.938
0.33864,67.4416
0.33875,76.6177
0.33887,56.7999
0.33898,60.4756
0.3391,81.4349
0.33921,45.7313
0.33933,42.2511
0.33944,52.1196
0.33956,54.5
0.33967,67.2386
0.33979,81.5696
0.3399,92.6756
0.34002,60.377
0.34014,97.2815
0.34025,65.358
0.34037,48.1331
0.34048,75.9437
0.3406,51.317
0.34072,65.0624
0.34083,38.2154
0.34095,76.2635
0.34106,49.8934
0.34118,75.2115
0.3413,75.9192
0.34141,36.2274
0.34153,54.7166
0.34165,55.3893
0.34176,64.054
0.34188,69.346
0.342,82.5998
0.34211,80.5798
0.34223,60.614
0.34235,51.0215
0.34247,43.9039
0.34258,58.5492
0.3427,58.584
0.34282,52.6541
0.34294,47.2281
0.34305,90.6926
0.34317,72.0337
0.34329,53.4273
0.34341,48.2861
0.34352,72.8014
0.34364,62.0374
0.34376,74.7502
0.34388,64.6645
0.344,57.8488
0.34412,38.765
0.34423,35.081
0.34435,44.0802
0.34447,24.9799
0.34459,64.6257
0.34471,38.7494
0.34483,48.9775
0.34495,89.0827
0.34507,79.6425
0.34518,73.2418
0.3453,41.0024
0.34542,37.0758
0.34554,66.3337
0.34566,83.5783
0.34578,68.9389
0.3459,62.5992
0.34602,61.9645
0.34614,51.4344
0.34626,31.2604
0.34638,58.7111
0.3465,69.2591
0.34662,63.7095
0.34674,48.8869
0.34686,48.8323
0.34698,55.6642
0.3471,64.6315
0.34722,52.5457
0.34734,52.1505
0.34746,59.0971
0.34758,49.7906
0.34771,44.2878
0.34783,45.8203
0.34795,54.7009
0.34807,61.434
0.34819,64.7851
0.34831,90.3892
0.34843,50.174
0.34855,63.9055
0.34868,67.8529
0.3488,89.7491
0.34892,54.7636
0.34904,58.3835
0.34916,22.5013
0.34928,77.2227
0.34941,26.9782
0.34953,67.5724
0.34965,47.8115
0.34977,39.2483
0.3499,40.3136
0.35002,77.2565
0.35014,52.6436
0.35026,84.2258
0.35039,72.6999
0.35051,79.5679
0.35063,68.4432
0.35075,47.2674
0.35088,68.8225
0.351,81.6714
0.35112,37.2348
0.35125,66.2168
0.35137,49.7016
0.35149,38.7656
0.35162,32.9102
0.35174,60.0965
0.35186,83.4939
0.35199,69.666
0.35211,54.8211
0.35224,42.209
0.35236,71.9956
0.35249,37.49
0.35261,63.2282
0.35273,15.0798
0.35286,59.9019
0.35298,80.1758
0.35311,63.5746
0.35323,76.5408
0.35336,72.6026
0.35348,78.4077
0.35361,52.2593
0.35373,52.3269
0.35386,52.0832
0.35398,75.1018
0.35411,68.8782
0.35423,65.8485
0.35436,57.7211
0.35448,79.5505
0.35461,68.8654
0.35474,76.7297
0.35486,52.1792
0.35499,66.2795
0.35511,71.9134
0.35524,70.7411
0.35537,59.883
0.35549,52.94
0.35562,51.3895
0.35575,55.9182
0.35587,92.1248
0.356,58.8886
0.35613,56.6387
0.35625,59.5419
0.35638,79.2557
0.35651,69.2285
0.35663,19.5872
0.35676,36.4392
0.35689,61.3023
0.35702,39.2482
0.35714,24.215
0.35727,42.2487
0.3574,65.5812
0.35753,59.4331
0.35765,54.4743
0.35778,53.5809
0.35791,55.2633
0.35804,56.3152
0.35817,27.5362
0.35829,26.0073
0.35842,52.2337
0.35855,28.9332
0.35868,18.5253
0.35881,17.7398
0.35894,53.5122
0.35907,39.314
0.3592,68.3993
0.35932,82.8048
0.35945,42.3237
0.35958,58.2918
0.35971,47.0256
0.35984,67.2249
0.35997,72.3739
0.3601,86.1944
0.36023,74.4781
0.36036,37.6808
