filename,int_sphere,ap_dia_mm,driver,alignment_session,measurement_campaign,beam_dither,filter,spectrum_filename,gps_time_s,monitor_mn,monitor_sd,sigma_delta_output_mean,sigma_delta_output_sd,sci_rad_bench_temp_c,wavelength_um,wavelength_center_um_sd,wavelength_gauss_amp,wavelength_source,wavelength_um_fwhm,wavelength_fwhm_um_sd,wavelength_um_opa,wavelength_um_grating,u_pbrr_ap_align,u_pbrr_stray,u_pbrr_ap_d,u_pbrr_det_ap,u_pbrr_det_ap_diff,u_pbrr_ent_ap,u_pbrr_ent_ap_diff,u_pbrr_nonequiv,u_pbrr_nonlinear,u_pbrr_rhtr,u_pbrr_rtop,u_pbrr_rtrace,u_pbrr_vacnt,u_pbrr_vref,gf_resp_ss,gf_resp_lw,gf_resp_to,gf_resp_sw,gf_resp_sd_ss,gf_resp_sd_lw,gf_resp_sd_to,gf_resp_sd_sw,gf_l0,gf_l0_sd,gf_gx,gf_gx_sd,gf_gy,gf_gy_sd,gf_gp,gf_gp_sd,gf_gw,gf_gw_sd,gf_gt,gf_gt_sd,gf_sigma_ss,gf_sigma_lw,gf_sigma_to,gf_sigma_sw,gf_sigma_pbrr,gf_redchi,gf_ndata,gf_nvarys,c_scirad_out_of_field_ss,c_scirad_out_of_field_lw,c_scirad_out_of_field_to,c_scirad_out_of_field_sw,u_scirad_out_of_field_ss,u_scirad_out_of_field_lw,u_scirad_out_of_field_to,u_scirad_out_of_field_sw
ERF_Log_File_20240812_1723.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407540220.csv,1.40754e+09,3.75384,0.000183221,0.521634,0.00025882,34.1713,1.00374,0.000126917,0.229598,1,0.012242,5.27339e-05,1,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000138653,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.13861e-05,4.04e-05,0.571831,-2.6385e-05,0.898118,0.767395,7.23243e-05,7.4406e-06,0.000111173,9.73333e-05,226.558,0.0274714,-0.000194866,2.34971e-05,5.36966e-05,2.35149e-05,-0.000751257,0.000378388,0.000841286,0.000378387,-1.25603e-06,1.6247e-06,0.0332004,0.0121129,0.0363169,0.0460545,0.0930121,1.04587,228,10,0.992049,0.992374,0.992374,0.991717,0.000118391,-1.54623e-09,5.26318e-05,0.00011667
ERF_Log_File_20240812_1756.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407542196.csv,1.40754e+09,4.76647,0.000272781,0.60099,0.000729133,34.1717,0.954231,0.000126219,0.223966,1,0.0107148,3.59701e-05,0.95,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00013195,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.30255e-05,4.04e-05,0.562344,-5.87835e-06,0.890513,0.760659,5.81878e-05,4.1109e-06,9.22221e-05,8.33006e-05,324.015,0.0313748,-0.000266518,1.89061e-05,0.000112065,1.8943e-05,-0.00184003,0.000485892,-0.000303995,0.000485891,-1.295e-05,2.08473e-06,0.0469826,0.00957103,0.076043,0.0900083,0.106234,1.04585,228,10,0.991737,0.991976,0.991976,0.991333,0.000129744,-3.49653e-10,5.2969e-05,0.00011631
ERF_Log_File_20240812_1827.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407544093.csv,1.40754e+09,3.12077,0.000252616,0.70131,0.000455636,34.1711,0.904309,0.000125971,0.208873,1,0.0096439,2.87183e-05,0.9,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000125084,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.63747e-05,4.04e-05,0.551855,-4.92148e-06,0.884806,0.755834,4.78027e-05,7.6108e-06,7.26124e-05,7.83139e-05,229.524,0.0140335,-0.000272627,1.19952e-05,0.000102714,1.21407e-05,-0.00215576,0.000773312,-0.000820332,0.00077331,2.34582e-05,3.29472e-06,0.0606769,0.0126166,0.0764709,0.0963924,0.0466314,1.03526,228,10,0.991377,0.991519,0.991519,0.990891,0.000143891,-2.97973e-10,5.35708e-05,0.000116317
ERF_Log_File_20240813_1540.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407620462.csv,1.40762e+09,3.78353,0.000252618,0.516839,0.00218494,34.1709,1.00344,0.00012673,0.202614,1,0.0123038,4.92121e-05,1,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000138624,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.13904e-05,4.04e-05,0.571699,1.69134e-05,0.89845,0.767721,5.7904e-05,7.14774e-06,8.49182e-05,7.85816e-05,222.084,0.0200231,-0.000240497,1.76051e-05,4.30738e-05,1.76401e-05,-0.000645581,0.000456537,-0.00076035,0.000456535,5.57315e-05,1.95862e-06,0.0397553,0.0114506,0.0400105,0.0622576,0.0672796,1.0379,228,10,0.992047,0.992372,0.992372,0.991715,0.000118438,9.91248e-10,5.26558e-05,0.000116723
ERF_Log_File_20240813_1612.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407622364.csv,1.40762e+09,4.18332,0.000225698,0.599283,0.000438603,34.1707,0.95423,0.000126144,0.213587,1,0.0107538,3.40766e-05,0.95,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00013195,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.30256e-05,4.04e-05,0.562624,1.40611e-05,0.891284,0.761186,6.68846e-05,4.78846e-06,0.000102395,8.93694e-05,322.02,0.0352121,-0.000193467,2.13262e-05,4.47573e-05,2.13601e-05,-0.00196945,0.000494995,-0.000754469,0.000494993,-1.00837e-05,2.12428e-06,0.0605302,0.0110806,0.0724998,0.0740251,0.119127,1.04572,228,10,0.991737,0.991976,0.991976,0.991333,0.000129809,8.36378e-10,5.30149e-05,0.000116391
ERF_Log_File_20240813_1644.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407624292.csv,1.40763e+09,2.26615,0.000200404,0.700473,0.000229435,34.1712,0.904306,0.000126068,0.21175,1,0.00966583,3.15681e-05,0.9,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000125083,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.63749e-05,4.04e-05,0.552242,-2.77371e-06,0.885633,0.756377,9.63898e-05,7.78317e-06,0.000157223,0.000133367,227.875,0.0387,-0.000275355,3.29439e-05,5.83297e-05,3.29712e-05,-0.00217883,0.000554056,-0.00186519,0.000554055,-2.09351e-05,2.37919e-06,0.0358388,0.0127439,0.0749307,0.0580572,0.131007,1.04586,228,10,0.991376,0.991519,0.991519,0.990891,0.000143993,-1.67936e-10,5.3621e-05,0.0001164
ERF_Log_File_20240813_1759.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407628769.csv,1.40763e+09,3.12454,0.00152513,0.850546,0.00759261,34.1719,0.802874,0.000125812,0.204078,1,0.00729209,2.27175e-05,0.8,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000110988,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.91772e-05,4.04e-05,0.489829,-2.15471e-05,0.884737,0.751389,0.000111844,8.58444e-06,0.000203841,0.000180028,201.857,0.0439468,-0.000156972,4.2443e-05,9.03926e-05,4.25061e-05,-0.00126379,0.000952647,-0.00109204,0.000952644,-0.000109687,4.08866e-06,0.048116,0.0124499,0.0966016,0.10822,0.148867,1.04587,228,10,0.990465,0.990385,0.990385,0.989766,0.000170469,-1.37445e-09,5.6436e-05,0.000119382
ERF_Log_File_20240813_1830.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407630660.csv,1.40763e+09,2.99805,0.000744876,0.899114,0.000942841,34.1719,0.852185,0.000125777,0.208799,1,0.00846508,2.16981e-05,0.85,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00011786,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.59839e-05,4.04e-05,0.532306,-3.05851e-05,0.882863,0.75132,9.1458e-05,8.75526e-06,0.000151984,0.000131915,212.459,0.0353877,-0.000289891,3.23301e-05,0.000103494,3.23584e-05,-0.00165981,0.00055916,-0.00043173,0.000559159,1.89101e-05,2.40075e-06,0.0334844,0.0133682,0.0587989,0.0634261,0.119419,1.04557,228,10,0.990942,0.990974,0.990974,0.990357,0.000159929,-1.89536e-09,5.4711e-05,0.000116886
ERF_Log_File_20240813_1902.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407632551.csv,1.40763e+09,2.99288,0.000236459,0.569223,0.000848885,34.1719,0.752014,0.000125576,0.649625,1,0.00611051,1.10097e-05,0.75,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000104017,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,2.07949e-05,4.04e-05,0.32152,-1.45033e-05,0.892125,0.760124,7.25617e-05,8.83604e-06,0.000150985,0.000130819,210.065,0.0348045,-0.000125685,3.21814e-05,-4.4383e-05,3.22116e-05,0.000377838,0.000575199,0.000101897,0.000575197,-3.21065e-05,2.46937e-06,0.0738914,0.0133463,0.0478166,0.0512436,0.117956,1.04441,228,10,0.989892,0.989692,0.989692,0.989035,0.000131882,-9.6289e-10,5.92292e-05,0.000126324
ERF_Log_File_20240813_1933.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407634442.csv,1.40764e+09,2.32946,7.2488e-05,0.42176,0.000177695,34.1711,0.701076,0.000125593,0.231751,1,0.00548084,1.21142e-05,0.7,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,9.69401e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,2.41427e-05,4.04e-05,0.024514,7.15542e-06,0.899857,0.759218,7.28122e-06,8.70348e-06,9.91778e-05,8.48187e-05,196.784,0.0205535,-8.13519e-05,2.04025e-05,1.88608e-05,2.04465e-05,-0.000913873,0.000550942,-0.000561373,0.00055094,3.75049e-05,2.36337e-06,0.00963608,0.0123071,0.0446621,0.041851,0.0696205,1.04587,228,10,0.989215,0.988897,0.988897,0.988122,1.20072e-05,5.01526e-10,6.30713e-05,0.000137353
ERF_Log_File_20240813_2005.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407636332.csv,1.40764e+09,2.22569,0.000209969,0.49921,0.000566604,34.1721,0.676608,0.000125582,0.235725,1,0.00542844,1.14433e-05,0.675,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,9.3587e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,2.57112e-05,4.04e-05,0.000166428,-1.71873e-05,0.9038,0.76057,6.85928e-06,7.15692e-06,0.000124902,0.00010669,200.215,0.0267303,-5.06053e-05,2.6024e-05,-2.64682e-05,2.60619e-05,-0.0019949,0.00057821,-0.0013567,0.000578208,-4.23954e-06,2.48165e-06,0.00986794,0.0102962,0.0462453,0.0464078,0.0905467,1.04587,228,10,0.988846,0.988475,0.988475,0.987589,8.91818e-08,-1.24428e-09,6.54308e-05,0.000146025
ERF_Log_File_20240813_2036.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407638221.csv,1.40764e+09,3.83602,0.000263828,0.621385,0.0010579,34.1707,0.652708,0.000125649,0.198433,1,0.00562388,1.54613e-05,0.65,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,9.02942e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,2.72398e-05,4.04e-05,3.25301e-06,-1.97505e-05,0.907043,0.762686,7.86772e-06,1.00755e-05,0.000110239,9.31074e-05,182.607,0.0216476,3.16359e-05,2.30291e-05,-1.19336e-05,2.3051e-05,-0.00205127,0.00041452,0.000259359,0.000414519,2.96172e-06,1.77971e-06,0.0103235,0.0132204,0.0318089,0.0286624,0.0733269,1.04587,228,10,0.988454,0.988036,0.988036,0.986987,1.90878e-09,-1.48242e-09,6.80802e-05,0.00015721
ERF_Log_File_20240813_2108.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407640111.csv,1.40764e+09,2.5534,0.000157245,0.482966,0.000564755,34.1723,0.725846,0.000125682,0.213392,1,0.00590069,1.70556e-05,0.725,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000100324,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,2.24779e-05,4.04e-05,0.155519,-3.65096e-05,0.895918,0.759844,2.94999e-05,6.34017e-06,0.000112362,9.88852e-05,198.661,0.0241785,-0.00013957,2.37231e-05,4.41576e-05,2.37575e-05,-0.00157982,0.000525889,0.000383252,0.000525888,-4.12294e-06,2.25719e-06,0.0322617,0.00905044,0.0386088,0.0494191,0.0818042,1.04586,228,10,0.989558,0.989297,0.989297,0.988594,6.97667e-05,-2.48728e-09,6.10361e-05,0.000131114
ERF_Log_File_20240814_0729.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407677367.csv,1.40768e+09,2.21025,0.000238117,0.516469,0.00338934,34.1712,0.671819,0.000125588,0.226483,1,0.00538422,1.18403e-05,0.67,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,9.29011e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,2.60174e-05,4.04e-05,3.23346e-05,-2.41566e-05,0.904401,0.76132,6.77943e-06,9.1716e-06,9.12382e-05,7.69131e-05,201.132,0.018317,-3.66826e-05,1.7826e-05,-6.27872e-06,1.78953e-05,-0.000413088,0.000646552,0.000233091,0.00064655,6.40308e-05,2.7676e-06,0.0098023,0.0132594,0.0574032,0.0465233,0.0619336,1.04533,228,10,0.98877,0.988389,0.988389,0.987476,1.76408e-08,-1.76087e-09,6.59255e-05,0.000148114
ERF_Log_File_20240814_0800.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407679258.csv,1.40768e+09,4.37019,0.0001849,0.483627,0.000757008,34.1716,0.681547,0.000125591,0.292428,1,0.00545338,1.20028e-05,0.68,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,9.42327e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,2.53953e-05,4.04e-05,0.000672487,-1.20666e-05,0.90311,0.76244,7.905e-06,8.82884e-06,0.00011215,9.63016e-05,195.362,0.0229782,-4.11407e-05,2.29796e-05,9.06692e-06,2.30312e-05,-0.00150454,0.000633594,0.00022284,0.000633592,1.29699e-05,2.71549e-06,0.0110967,0.0123939,0.0503697,0.0484732,0.0778339,1.04587,228,10,0.988923,0.988563,0.988563,0.987703,3.53801e-07,-8.67557e-10,6.49314e-05,0.00014448
ERF_Log_File_20240814_0832.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407681149.csv,1.40768e+09,2.25816,0.000195309,0.449199,0.000668725,34.1708,0.691285,0.000125565,0.283325,1,0.00545867,1.01718e-05,0.69,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,9.56397e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,2.47724e-05,4.04e-05,0.00566119,-2.2677e-05,0.901717,0.764411,7.18356e-06,7.75154e-06,7.29649e-05,6.2494e-05,197.336,0.013156,-6.95108e-05,1.30705e-05,-6.79529e-05,1.31779e-05,-0.000622697,0.000691294,-0.000363457,0.000691292,4.9544e-06,2.95188e-06,0.0101718,0.0109915,0.0585021,0.0503539,0.0445597,1.04587,228,10,0.989071,0.988732,0.988732,0.987917,2.87341e-06,-1.60926e-09,6.39898e-05,0.0001414
ERF_Log_File_20240814_0903.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407683040.csv,1.40768e+09,2.41526,0.000158895,0.444368,0.000527306,34.1701,0.710792,0.000125597,0.28712,1,0.00563492,1.24424e-05,0.71,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,9.82543e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,2.34896e-05,4.04e-05,0.0632068,-1.43972e-06,0.898286,0.76058,1.42118e-05,7.55195e-06,9.73605e-05,8.40683e-05,199.321,0.0199871,-0.000116286,1.9616e-05,3.30983e-05,1.96778e-05,-0.000756746,0.000640587,-0.00118003,0.000640585,1.58706e-05,2.74427e-06,0.0182043,0.0108163,0.0527417,0.0498752,0.0676735,1.04586,228,10,0.989353,0.989057,0.989057,0.988314,2.98994e-05,-9.97448e-11,6.22337e-05,0.000134866
ERF_Log_File_20240814_0935.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407684932.csv,1.40769e+09,2.4727,0.0001698,0.469447,0.000350914,34.1722,0.720773,0.000125636,0.213135,1,0.00581026,1.47412e-05,0.72,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,9.96272e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,2.28189e-05,4.04e-05,0.121589,-1.29849e-05,0.897098,0.762567,2.594e-05,8.37239e-06,0.000117709,0.000106617,197.282,0.0249726,-0.000141584,2.47096e-05,-3.18767e-05,2.47556e-05,-0.000336691,0.000620983,0.000656936,0.000620982,-3.33781e-06,2.66141e-06,0.0295733,0.0118684,0.0437873,0.0635457,0.084587,1.04587,228,10,0.98949,0.989217,0.989217,0.988502,5.55223e-05,-8.89499e-10,6.14535e-05,0.000132734
ERF_Log_File_20240814_1006.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407686824.csv,1.40769e+09,2.66637,0.000162168,0.498393,0.000499045,34.1719,0.730968,0.000125617,0.241529,1,0.00590087,1.3707e-05,0.73,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00010103,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,2.21337e-05,4.04e-05,0.190433,-5.29982e-05,0.895186,0.757274,3.79558e-05,1.00317e-05,0.000131494,0.000113311,202.978,0.0288405,-0.000129296,2.7688e-05,-2.16353e-06,2.77265e-05,-0.000980002,0.000601646,-0.000509056,0.000601644,-8.11208e-06,2.58042e-06,0.0387662,0.0146312,0.0485104,0.0510777,0.0976822,1.04587,228,10,0.989626,0.989377,0.989377,0.988684,8.39232e-05,-3.5912e-09,6.06585e-05,0.00012959
ERF_Log_File_20240814_1038.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407688716.csv,1.40769e+09,2.87914,0.000171259,0.529921,0.000481803,34.1706,0.741659,0.00012563,0.237601,1,0.00607108,1.44215e-05,0.74,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000102538,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,2.14151e-05,4.04e-05,0.261535,-1.38419e-05,0.892891,0.757064,4.97819e-05,6.63108e-06,0.000126201,0.000107704,210.459,0.0286886,-0.000165567,2.65566e-05,4.59611e-05,2.65922e-05,-0.00185715,0.000566768,-0.000316689,0.000566766,-6.7297e-06,2.43119e-06,0.0525368,0.010028,0.0501337,0.0459388,0.0971567,1.04583,228,10,0.989763,0.989539,0.989539,0.988866,0.000111102,-9.27962e-10,5.98597e-05,0.00012752
ERF_Log_File_20240814_1109.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407690607.csv,1.40769e+09,3.01121,0.000346175,0.610322,0.00127222,34.1716,0.761504,0.000125665,0.275573,1,0.00646593,1.63574e-05,0.76,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000105315,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,2.05138e-05,4.04e-05,0.370799,-1.02477e-06,0.889816,0.755225,8.95255e-05,9.80462e-06,0.00018773,0.000161304,204.967,0.0429611,-0.000198558,3.99962e-05,6.85281e-05,4.00095e-05,-0.00131913,0.000431796,-0.000773461,0.000431795,-1.38507e-05,1.85408e-06,0.0660537,0.014454,0.0305147,0.0459974,0.145627,1.04384,228,10,0.990006,0.989828,0.989828,0.989182,0.000147359,-6.74643e-11,5.85799e-05,0.00012415
ERF_Log_File_20240814_1141.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407692498.csv,1.40769e+09,3.11212,0.000275477,0.660527,0.000718566,34.1706,0.77176,0.000125625,0.207272,1,0.00668569,1.42939e-05,0.77,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000106747,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,2.02102e-05,4.04e-05,0.410716,-5.17345e-05,0.888492,0.753369,5.55005e-05,9.43464e-06,9.73267e-05,8.24846e-05,206.985,0.0218647,-0.000188849,2.05639e-05,3.16679e-05,2.05888e-05,-0.000946373,0.000417072,-0.000990909,0.000417071,3.02139e-05,1.7899e-06,0.0514204,0.0140326,0.0382152,0.0316685,0.0740652,1.04586,228,10,0.990125,0.989972,0.989972,0.989336,0.000157815,-3.37686e-09,5.79944e-05,0.000122569
ERF_Log_File_20240814_1212.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407694388.csv,1.4077e+09,3.25148,0.000600786,0.719344,0.00105516,34.1711,0.78161,0.000125728,0.234877,1,0.0068792,1.93134e-05,0.78,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000108063,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.99185e-05,4.04e-05,0.442363,-3.02582e-05,0.887024,0.756298,6.41411e-05,7.57543e-06,0.000111478,9.44445e-05,212.319,0.0254792,-0.000240575,2.33849e-05,7.31494e-05,2.34175e-05,-0.000864342,0.000508196,-0.000236654,0.000508195,-1.30691e-05,2.18078e-06,0.0551926,0.0115594,0.0503706,0.0388672,0.0859016,1.04546,228,10,0.990237,0.990107,0.990107,0.989477,0.000164643,-1.95979e-09,5.74517e-05,0.000121983
ERF_Log_File_20240814_1244.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407696278.csv,1.4077e+09,3.28412,0.00120696,0.792716,0.0017242,34.1711,0.792177,0.00012568,0.242668,1,0.0071171,1.71971e-05,0.79,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000109596,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.96055e-05,4.04e-05,0.467717,-1.3721e-05,0.885515,0.755336,0.000111998,5.93714e-06,0.000208277,0.000181841,212.914,0.0485332,-0.000272936,4.43117e-05,5.80784e-05,4.43571e-05,-0.00175417,0.000826609,7.84064e-05,0.000826607,5.37373e-06,3.54824e-06,0.051878,0.00908327,0.0784779,0.0886047,0.164414,1.04587,228,10,0.990352,0.990247,0.990247,0.989623,0.000168319,-8.81754e-10,5.6906e-05,0.00012085
ERF_Log_File_20240814_1315.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407698168.csv,1.4077e+09,3.09727,0.00113328,0.884621,0.00180937,34.1708,0.812094,0.000125673,0.244497,1,0.0073903,1.69171e-05,0.81,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000112275,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.85462e-05,4.04e-05,0.500565,-1.87577e-05,0.884209,0.752193,6.9798e-05,6.89681e-06,0.000122652,0.000102973,200.191,0.0233766,-0.000260102,2.28664e-05,1.72646e-05,2.29708e-05,-0.000546979,0.000899379,-0.00143266,0.000899377,3.57263e-06,3.84826e-06,0.0540979,0.00992103,0.0951934,0.0764127,0.0791295,1.04585,228,10,0.99056,0.990501,0.990501,0.989884,0.00016932,-1.1893e-09,5.60615e-05,0.00011889
ERF_Log_File_20240814_1347.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407700060.csv,1.4077e+09,3.06871,0.00100877,0.892361,0.00148472,34.1707,0.821694,0.000125827,0.208652,1,0.00775092,2.33715e-05,0.82,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000113651,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.78893e-05,4.04e-05,0.511359,-2.42857e-05,0.88346,0.755282,5.55987e-05,8.44529e-06,9.76399e-05,8.41623e-05,200.64,0.0190981,-0.000281103,1.86313e-05,7.65973e-05,1.8703e-05,-0.00229546,0.000672581,-0.00173402,0.000672579,1.55396e-05,2.88105e-06,0.0379132,0.0121778,0.0715183,0.0628109,0.0645413,1.04553,228,10,0.990656,0.990619,0.990619,0.990003,0.000168009,-1.53067e-09,5.56824e-05,0.000118818
ERF_Log_File_20240814_1418.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407701951.csv,1.4077e+09,3.09458,0.000714381,0.89448,0.00127247,34.1718,0.831666,0.000125753,0.236942,1,0.00795896,2.05893e-05,0.83,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000115014,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.72069e-05,4.04e-05,0.519762,-2.23756e-05,0.882764,0.754145,8.03237e-05,8.28116e-06,0.000136078,0.000115448,207.033,0.0303349,-0.000249617,2.85171e-05,0.00010063,2.85507e-05,-0.00226778,0.000570182,-0.000112252,0.00057018,3.5556e-05,2.44658e-06,0.0376791,0.0123205,0.0629562,0.0487709,0.102788,1.04576,228,10,0.990752,0.990738,0.990738,0.990123,0.000165761,-1.40202e-09,5.53128e-05,0.00011814
ERF_Log_File_20240814_1515.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407705343.csv,1.40771e+09,3.07779,0.000760272,0.890764,0.00234583,34.1716,0.842505,0.000125768,0.225361,1,0.00816072,2.12536e-05,0.84,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000116537,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.64651e-05,4.04e-05,0.527053,-3.68647e-05,0.88284,0.750811,7.08803e-05,8.91292e-06,0.000114652,9.92651e-05,210.861,0.0253855,-0.000251817,2.35229e-05,0.000112929,2.35767e-05,-0.00135989,0.000654578,-0.00177116,0.000654576,-1.70493e-05,2.80735e-06,0.0474092,0.0135042,0.0649436,0.0614689,0.0859544,1.04586,228,10,0.990854,0.990864,0.990864,0.990248,0.000162828,-2.29613e-09,5.49879e-05,0.000117158
ERF_Log_File_20240814_1546.csv,sp,12,emfpe,2,0,filled_square,prism,CCS200_Spectrum_1407707228.csv,1.40771e+09,2.77496,0.000344651,0.874298,0.000408491,34.1723,0.862701,0.000125889,0.201738,1,0.00881688,2.58348e-05,0.86,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000119299,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,1.61362e-05,4.04e-05,0.536662,-4.75505e-06,0.883106,0.755204,9.93959e-05,6.7974e-06,0.00016082,0.000147632,209.383,0.0366402,-0.000303283,3.41035e-05,8.25228e-05,3.41517e-05,-0.00118883,0.000746731,-0.000285968,0.000746729,1.38868e-05,3.20432e-06,0.0479776,0.0102281,0.0669593,0.0990174,0.124101,1.04566,228,10,0.991035,0.99109,0.99109,0.990472,0.000156515,-2.93146e-10,5.44428e-05,0.000117159
