filename,int_sphere,ap_dia_mm,driver,alignment_session,measurement_campaign,beam_dither,filter,spectrum_filename,gps_time_s,monitor_mn,monitor_sd,sigma_delta_output_mean,sigma_delta_output_sd,em_telescope_temp_c,wavelength_um,wavelength_center_um_sd,wavelength_gauss_amp,wavelength_source,wavelength_um_fwhm,wavelength_fwhm_um_sd,wavelength_um_opa,wavelength_um_grating,u_pbrr_ap_align,u_pbrr_stray,u_pbrr_ap_d,u_pbrr_det_ap,u_pbrr_det_ap_diff,u_pbrr_ent_ap,u_pbrr_ent_ap_diff,u_pbrr_nonequiv,u_pbrr_nonlinear,u_pbrr_rhtr,u_pbrr_rtop,u_pbrr_rtrace,u_pbrr_vacnt,u_pbrr_vref,gf_resp,u_resp_noise_lst,gf_l0,gf_l0_sd,gf_gx,gf_gx_sd,gf_gy,gf_gy_sd,gf_gp,gf_gp_sd,gf_gw,gf_gw_sd,gf_gt,gf_gt_sd,gf_sigma_lst,gf_sigma_pbrr,gf_rel_sigma_lst,gf_redchi,gf_ndata,gf_nvarys,c_scirad_out_of_field,u_scirad_out_of_field,srf_lst,u_scirad_nonlinear_lst,gf_gx_smooth,gf_gx_sd_smooth,gf_gy_smooth,gf_gy_sd_smooth,gf_gp_smooth,gf_gp_sd_smooth,gf_gw_smooth,gf_gw_sd_smooth,u_spatial_unif,u_angular_unif,u_wavelength_dsrf_dwl_lst,u_lst_campaign_correction,u_random_lst,srf_lst_corrected,srf_lst_campaign_correction,srf_fit_lst,srf_fit_lst_sd,srf_fit_lst_res
ERF_Log_File_20250603_1403.csv,sp,13,p02,2,0,filled_square,prism,CCS200_Spectrum_1433016251.csv,1.43302e+09,2.33758,0.00032531,0.416308,0.0108277,29.1468,0.266672,0.00012832,0.370828,1,0.00150689,6.4642e-05,0.267,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.05015e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000123406,4.04e-05,0.0494501,0.000374742,6.23802,0.0193631,-0.000883919,0.000619332,0.00120339,0.000742544,-0.2588,0.146669,-0.301933,0.146672,0.000556655,0.00072314,0.0148216,0.0633203,0.0480511,1.11864,66,7,0.981195,1.43286e-05,0.0503978,0.00240463,0.000177863,1.62634e-07,4.07518e-05,1.33102e-07,0.00516431,0.00115572,0.0941093,0.00325862,5.46538e-05,0.00994578,0.00035821,1.30928e-05,0.000518407,0.0503498,-4.80766e-05,0.049569,0.000428537,0.000780715
ERF_Log_File_20251022_0839.csv,sp,13,p02,4,1,filled_square,prism,CCS200_Spectrum_1445179189.csv,1.44518e+09,3.14483,0.00117533,0.405759,0.00348067,29.1044,0.274133,0.000130147,0.307022,1,0.00168059,8.35677e-05,0.275,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.14077e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000123406,4.04e-05,0.0310159,0.000224385,7.0195,0.029324,0.000522593,0.000823266,-0.000620658,0.000901236,0.0773178,0.12519,-0.16967,0.125193,-0.000510061,0.000644709,0.00892679,0.0957591,0.0409994,1.11864,66,7,0.981379,8.5382e-06,0.0316044,0.00213692,0.000696779,1.86565e-07,-4.76851e-05,1.44956e-07,0.0421163,0.000815832,0.0379479,0.00100544,0.000186116,0.00800854,0.000273537,9.06427e-06,0.000353795,0.0315648,-3.96446e-05,0.0312752,0.00035476,0.000289588
ERF_Log_File_20251021_2140.csv,sp,13,p02,4,1,filled_square,prism,CCS200_Spectrum_1445139647.csv,1.44514e+09,3.33347,0.000814086,0.41086,0.00629048,29.1842,0.274139,0.00012988,0.323431,1,0.00168857,8.10996e-05,0.275,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.14084e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000123406,4.04e-05,0.0313161,0.000172904,7.46079,0.0305631,0.000756489,0.000804639,-1.21721e-06,0.000839615,-0.039394,0.0784284,-0.11709,0.0784291,-0.00123621,0.000421291,0.00600151,0.0999256,0.0256832,1.11864,66,7,0.981379,8.6205e-06,0.0319103,0.00201052,0.000697169,1.86511e-07,-4.79189e-05,1.44916e-07,0.042108,0.000815672,0.0379403,0.00100524,0.000186272,0.00800695,0.0002729,9.152e-06,0.000323064,0.0318703,-4.00283e-05,0.0312626,0.000354736,0.000607696
ERF_Log_File_20260210_1548.csv,sp,13,p02,5,2,filled_square,prism,CCS200_Spectrum_1454798928.csv,1.4548e+09,3.69878,0.00022094,0.403908,0.00285777,29.1032,0.274184,0.000132715,0.228705,1,0.00150807,0.000104297,0.275,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.14133e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000123406,4.04e-05,0.0313981,0.000215827,7.34606,0.0360607,0.00022866,0.00096507,8.57377e-05,0.00101369,0.0120359,0.101998,-0.462008,0.102022,-9.50518e-05,0.000544857,0.0077048,0.117967,0.0334039,1.11864,66,7,0.98138,8.64043e-06,0.0319938,0.00204192,-0.000136937,1.10842e-07,-0.000728391,1.16284e-07,0.0217653,0.000717994,0.0556862,0.00124548,0.000216332,0.00774773,0.00027828,9.26424e-06,0.000352167,0.032034,4.01509e-05,0.0311681,0.000354558,0.000865866
ERF_Log_File_20250603_1424.csv,sp,13,p02,2,0,filled_square,prism,CCS200_Spectrum_1433017458.csv,1.43302e+09,2.9999,0.000322131,0.410172,0.00537745,29.139,0.274511,0.000130534,0.307439,1,0.00169523,8.70754e-05,0.275,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.14487e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000123406,4.04e-05,0.0287859,0.000211698,8.48246,0.0306564,-0.000355741,0.000717596,0.000426538,0.000822864,0.193805,0.135884,-0.27696,0.135889,0.000981892,0.000710805,0.0108606,0.100645,0.0444814,1.11862,66,7,0.981388,7.90395e-06,0.0293318,0.00176837,0.000920522,1.04702e-07,-0.000365853,8.87024e-08,0.00392363,0.000940854,0.0727688,0.00252233,0.000321594,0.00768473,0.000269577,7.6201e-06,0.000342765,0.0293038,-2.79809e-05,0.0304873,0.000353328,-0.00118345
ERF_Log_File_20251021_2119.csv,sp,13,p02,4,1,filled_square,prism,CCS200_Spectrum_1445138374.csv,1.44514e+09,4.29577,0.000723774,0.401416,0.00126853,29.1851,0.28215,0.000130581,0.301744,1,0.00178437,8.7603e-05,0.283,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.22888e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000123406,4.04e-05,0.0166943,0.000101183,9.89324,0.0326487,0.00076961,0.000650727,0.000396127,0.000721666,0.0358751,0.107726,0.186036,0.10773,-0.00120149,0.000547839,0.00582777,0.106501,0.03528,1.11864,66,7,0.981582,4.35428e-06,0.0170075,0.00151619,0.00102421,1.28229e-07,-0.0003155,1.01207e-07,0.0322495,0.000624947,0.028919,0.00077019,0.000334927,0.00611848,0.00016942,4.87783e-06,0.000197335,0.0169862,-2.13343e-05,0.0176109,0.000333355,-0.000624646
ERF_Log_File_20260210_1527.csv,sp,13,p02,5,2,filled_square,prism,CCS200_Spectrum_1454797654.csv,1.4548e+09,2.78586,0.00014551,0.401613,0.00135384,29.1001,0.282341,0.000132119,0.244145,1,0.001621,9.99462e-05,0.283,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.23101e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000123406,4.04e-05,0.0172062,0.000100779,11.1951,0.0261843,0.0012137,0.000463429,-0.00107642,0.000552747,-0.252612,0.113792,0.013718,0.113784,-0.00224505,0.00052938,0.00717883,0.085174,0.0372613,1.11864,66,7,0.981587,4.48216e-06,0.017529,0.00133988,0.00052074,7.09561e-08,-0.000725801,7.63907e-08,0.0169771,0.000542046,0.0427318,0.000940272,0.000311635,0.00597279,0.000168794,5.07574e-06,0.00019659,0.017551,2.19981e-05,0.0173649,0.000330413,0.000186053
ERF_Log_File_20250603_1444.csv,sp,13,p02,2,0,filled_square,prism,CCS200_Spectrum_1433018665.csv,1.43302e+09,3.79661,0.000284791,0.400431,0.000305287,29.128,0.282627,0.000132298,0.27442,1,0.00186602,0.000101818,0.283,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.23422e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000123406,4.04e-05,0.0148283,0.000251143,10.5432,0.0221288,0.000901632,0.000431145,-0.000544373,0.000632082,0.636993,0.356685,0.728688,0.356735,-0.000998393,0.000815843,0.0182566,0.0724272,0.116761,1.11864,66,7,0.981594,3.85544e-06,0.0151063,0.00142272,0.00126103,6.81315e-08,-0.0005626,6.00385e-08,0.00283454,0.000756833,0.0551082,0.00192133,0.000455907,0.00580756,0.000165086,3.92447e-06,0.000300543,0.0150919,-1.44106e-05,0.0170037,0.000326025,-0.00191181
ERF_Log_File_20251021_2058.csv,sp,13,p02,4,1,filled_square,prism,CCS200_Spectrum_1445137101.csv,1.44514e+09,4.04148,0.000716014,0.39852,0.000820128,29.1839,0.289103,0.000138866,0.181085,1,0.00173292,0.00014411,0.29,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.30743e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000123406,4.04e-05,0.0112982,0.00013257,9.2188,0.0779214,0.00172403,0.00166127,-0.000266657,0.00174213,-0.116947,0.172477,0.39429,0.172504,-0.000696335,0.000922717,0.00588361,0.254784,0.0564837,1.11864,66,7,0.981761,2.81509e-06,0.0115081,0.00162711,0.00109569,9.55379e-08,-0.00040977,7.64648e-08,0.0254015,0.000492794,0.0225896,0.000607324,0.000376365,0.0048004,7.74919e-05,3.30057e-06,0.000153557,0.0114937,-1.44358e-05,0.01114,0.000238282,0.000353636
ERF_Log_File_20260210_1506.csv,sp,13,p02,5,2,filled_square,prism,CCS200_Spectrum_1454796380.csv,1.4548e+09,2.82388,0.000205289,0.398781,0.000600024,29.099,0.289346,0.000141258,0.15259,1,0.00153212,0.000156551,0.29,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.31019e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000123406,4.04e-05,0.0116283,0.000122518,11.2062,0.0152428,0.00040833,0.000274653,-0.000866657,0.000399742,-0.221886,0.221629,0.459434,0.221668,-0.00106815,0.000510383,0.00945847,0.0491067,0.0725795,1.11864,66,7,0.981767,2.8928e-06,0.0118443,0.00133855,0.000772348,4.8509e-08,-0.000660233,5.36132e-08,0.0135974,0.00042291,0.0336593,0.000733609,0.000358145,0.00472713,7.50928e-05,3.42966e-06,0.000143699,0.0118591,1.4864e-05,0.0110078,0.000235404,0.000851361
ERF_Log_File_20250603_1504.csv,sp,13,p02,2,0,filled_square,prism,CCS200_Spectrum_1433019872.csv,1.43302e+09,3.89357,0.000323869,0.400916,0.00048354,29.1219,0.289753,0.000142237,0.167772,1,0.00183722,0.000162616,0.29,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.3148e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000123406,4.04e-05,0.0096935,0.000158226,10.2698,0.0105829,0.0021956,0.000212874,-0.0014145,0.000321318,-0.145149,0.345592,0.0165023,0.345585,-0.000989212,0.000424983,0.011268,0.0346427,0.113193,1.11864,66,7,0.981778,2.40516e-06,0.00987341,0.00146059,0.00132319,4.94446e-08,-0.000610971,4.46782e-08,0.0020233,0.000622438,0.0426685,0.00150286,0.00048354,0.00448118,6.93044e-05,2.56501e-06,0.000172738,0.00986399,-9.41867e-06,0.0108004,0.000230565,-0.000936439
ERF_Log_File_20251021_2036.csv,sp,13,p02,4,1,filled_square,prism,CCS200_Spectrum_1445135827.csv,1.44514e+09,3.16736,0.000715497,0.538918,0.00103108,29.1806,0.302761,0.000133397,0.24555,1,0.00192619,0.000109972,0.304,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.46743e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000119414,4.04e-05,0.0101253,7.06262e-05,13.7134,0.0290631,0.000660124,0.000422297,-0.000305014,0.000537443,0.0556143,0.140891,0.0569034,0.140891,-0.000759464,0.000584291,0.00640762,0.0943154,0.0461448,1.11864,66,7,0.982121,2.31266e-06,0.0103096,0.00109382,0.000910872,5.95845e-08,-0.000377286,4.8504e-08,0.0155339,0.000302615,0.0133613,0.000372945,0.00032204,0.00289034,2.05108e-05,2.95684e-06,7.35442e-05,0.0102967,-1.29324e-05,0.0103181,0.000164602,-2.14128e-05
ERF_Log_File_20250603_1524.csv,sp,13,p02,2,0,filled_square,prism,CCS200_Spectrum_1433021079.csv,1.43302e+09,3.27029,0.000181041,0.542775,0.000328017,29.115,0.303254,0.000131114,0.292357,1,0.00183352,9.21549e-05,0.304,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.47334e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000118702,4.04e-05,0.00922972,0.000132522,15.6397,0.0137927,0.00104896,0.000182189,-0.000430239,0.000275177,0.0895541,0.304017,-0.793307,0.304226,-0.000633574,0.000364064,0.0143745,0.0451352,0.0995873,1.11864,66,7,0.982134,2.10161e-06,0.00939762,0.0009591,0.00110216,3.27228e-08,-0.000522344,2.93587e-08,0.000804713,0.000424199,0.0252757,0.000924677,0.000406125,0.00262023,1.95119e-05,2.4414e-06,0.000133951,0.00938865,-8.96479e-06,0.0103928,0.000164527,-0.00100417
ERF_Log_File_20260210_1444.csv,sp,13,p02,5,2,filled_square,prism,CCS200_Spectrum_1454795106.csv,1.4548e+09,4.9166,0.000361902,0.54255,0.00113868,29.1,0.303566,0.000129773,0.282779,1,0.00151451,7.97438e-05,0.304,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.47709e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000118251,4.04e-05,0.0106923,7.04149e-05,18.6729,0.0176588,0.00037671,0.000190749,-0.000254941,0.000274956,-0.192155,0.138237,0.181875,0.138237,-0.000290555,0.000347927,0.00903981,0.0569164,0.0452761,1.11864,66,7,0.982142,2.42992e-06,0.0108867,0.000803307,0.000772139,2.43831e-08,-0.000445151,2.8211e-08,0.00840452,0.000249677,0.0198816,0.000433107,0.000304322,0.00282945,1.87695e-05,3.15239e-06,7.28735e-05,0.0109004,1.36624e-05,0.0104386,0.000164488,0.000461812
ERF_Log_File_20251021_2015.csv,sp,13,p02,4,1,filled_square,prism,CCS200_Spectrum_1445134554.csv,1.44514e+09,3.00258,0.000287748,0.430791,0.000306968,29.1811,0.311166,0.000127548,0.464093,1,0.00182729,5.52401e-05,0.312,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.55731e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000107262,4.04e-05,0.00998197,7.76271e-05,13.2067,0.0248259,0.000565476,0.000376174,4.93392e-05,0.00050261,-0.130898,0.160011,-0.0551825,0.160008,-0.00078935,0.000585486,0.00690889,0.0803745,0.0524052,1.11864,66,7,0.982345,2.16509e-06,0.0101614,0.00113579,0.000694618,4.70008e-08,-0.000284175,3.82895e-08,0.011273,0.000220393,0.00933242,0.000271614,0.000244698,0.00206116,2.34708e-05,2.91432e-06,8.10983e-05,0.0101486,-1.27464e-05,0.0105592,0.000165573,-0.000410558
ERF_Log_File_20260210_1423.csv,sp,13,p02,5,2,filled_square,prism,CCS200_Spectrum_1454793831.csv,1.45479e+09,4.03281,0.000216773,0.433816,0.00104057,29.0964,0.311357,0.000127836,0.40065,1,0.00167544,5.88665e-05,0.312,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.55964e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000106986,4.04e-05,0.0104312,8.16614e-05,15.7578,0.0347698,0.00072643,0.000440222,-0.0013537,0.00056964,0.103721,0.159236,-0.222754,0.159242,-0.00150557,0.000635384,0.00859121,0.111632,0.0522523,1.1184,66,7,0.98235,2.25993e-06,0.0106186,0.000951912,0.000623177,1.83765e-08,-0.00031573,2.13219e-08,0.00631648,0.00018412,0.0144218,0.000319386,0.000234727,0.00207445,2.52587e-05,3.07476e-06,8.54791e-05,0.0106319,1.33259e-05,0.0105231,0.000165864,0.000108863
ERF_Log_File_20250603_1544.csv,sp,13,p02,2,0,filled_square,prism,CCS200_Spectrum_1433022286.csv,1.43302e+09,2.86003,0.000195702,0.431737,0.00113343,29.1089,0.311878,0.000127522,0.483414,1,0.00192805,5.49819e-05,0.312,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.56602e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000106233,4.04e-05,0.00953776,0.000136748,13.6113,0.0194321,0.000974021,0.000293989,-0.000420405,0.000436826,0.0298578,0.30264,0.0674569,0.302642,-0.000811947,0.00057028,0.0128683,0.0636113,0.0991288,1.11864,66,7,0.982364,2.0599e-06,0.00970899,0.00110203,0.000853018,2.72237e-08,-0.000406675,2.37942e-08,0.000211708,0.000328617,0.0174522,0.000666932,0.000314923,0.00178558,3.0086e-05,2.52229e-06,0.000140019,0.00969973,-9.26182e-06,0.0104101,0.000166722,-0.000710359
ERF_Log_File_20250603_1611.csv,sp,13,p02,2,0,filled_square,prism,CCS200_Spectrum_1433023899.csv,1.43302e+09,3.25788,0.000125256,0.415272,0.000271221,29.1033,0.314876,0.000126431,0.726426,1,0.00196378,3.72528e-05,0.315,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.60321e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000101898,4.04e-05,0.00997506,9.49176e-05,15.6444,0.0174223,0.000421425,0.000228919,-0.00058937,0.000336938,0.102183,0.200476,0.296097,0.200493,-0.00101526,0.000436374,0.0102465,0.057037,0.0656574,1.11864,66,7,0.982445,2.11582e-06,0.0101533,0.000958812,0.000759983,2.56192e-08,-0.000362232,2.21802e-08,3.48276e-05,0.000300061,0.0152104,0.000593238,0.000280554,0.00155241,5.34857e-05,2.63772e-06,0.000108951,0.0101436,-9.68567e-06,0.00940031,0.000174095,0.000743304
ERF_Log_File_20260210_1402.csv,sp,13,p02,5,2,filled_square,prism,CCS200_Spectrum_1454792557.csv,1.45479e+09,2.31051,0.000134019,0.343829,0.000166289,29.0949,0.326769,0.000125612,1.08547,1,0.00191783,1.29069e-05,0.327,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.74153e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,8.6962e-05,4.04e-05,0.00360842,2.39453e-05,49.114,0.0146985,0.000260536,6.07183e-05,5.45276e-05,9.21076e-05,0.0301842,0.140625,-0.0756984,0.140626,-7.56433e-05,0.000121664,0.00816312,0.047208,0.046061,1.11864,66,7,0.982766,7.13768e-07,0.0036717,0.000305413,0.000243821,1.24931e-08,-8.63149e-05,1.3914e-08,0.00335971,9.66377e-05,0.00682269,0.000167634,8.25339e-05,0.00101858,4.54145e-05,1.06319e-06,5.13359e-05,0.00367631,4.60782e-06,0.00352883,0.000154539,0.000147478
ERF_Log_File_20251021_1954.csv,sp,13,p02,4,1,filled_square,prism,CCS200_Spectrum_1445133281.csv,1.44513e+09,2.48182,0.000258592,0.344459,0.000374124,29.1785,0.326949,0.000125627,1.14688,1,0.00205942,1.373e-05,0.327,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.74384e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,8.69316e-05,4.04e-05,0.0031154,3.08198e-05,28.0439,0.0261077,0.000138339,0.000188424,-0.000493134,0.000280089,-0.330346,0.20895,0.0432367,0.208925,-0.000924821,0.000364126,0.00597922,0.0839416,0.0684392,1.11864,66,7,0.98277,6.15614e-07,0.00317002,0.000534876,0.000255438,3.09623e-08,-7.23204e-05,2.49366e-08,0.00588879,0.00011593,0.00420825,0.000142873,8.19396e-05,0.00101006,4.40655e-05,9.09174e-07,5.37694e-05,0.00316604,-3.97647e-06,0.00346463,0.000154559,-0.000298585
ERF_Log_File_20250603_1631.csv,sp,13,p02,2,0,filled_square,prism,CCS200_Spectrum_1433025086.csv,1.43303e+09,4.98537,0.000532394,0.343435,0.00062452,29.0965,0.327142,0.000125672,1.17518,1,0.00208601,1.60142e-05,0.327,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.74634e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,8.6899e-05,4.04e-05,0.00358736,6.91148e-05,24.0765,0.0174392,0.000213358,0.000149808,-0.000404416,0.000227769,0.896127,0.408777,0.221878,0.408435,-0.000321849,0.000302831,0.0115535,0.0570871,0.133779,1.11864,66,7,0.982776,7.08091e-07,0.00365023,0.000623015,0.000385131,1.97433e-08,-0.000180719,1.64792e-08,-0.000552079,0.000204177,0.00810879,0.000359548,0.000141463,0.000870538,4.24151e-05,9.48292e-07,8.10889e-05,0.00364675,-3.48211e-06,0.00339763,0.000154737,0.000249123
ERF_Log_File_20260210_1341.csv,sp,13,p02,5,2,filled_square,prism,CCS200_Spectrum_1454791310.csv,1.45479e+09,2.72915,8.29618e-05,0.308345,0.000657369,29.0951,0.334789,0.000125555,0.988115,1,0.0019161,9.00916e-06,0.335,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.83345e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,8.56058e-05,4.04e-05,0.0138435,3.26566e-05,58.5799,0.031812,-0.000149981,0.000108763,-0.000129955,0.000146651,-0.123838,0.0486812,0.0593054,0.0486804,-0.000378061,0.000172798,0.0129297,0.102967,0.0159432,1.11864,66,7,0.982982,2.6165e-06,0.0140832,0.000256079,5.5553e-05,1.06322e-08,9.2815e-06,1.14797e-08,0.00229922,6.72927e-05,0.00415834,0.00011673,1.62086e-05,0.000646018,0.000558302,4.07797e-06,0.000559272,0.0141008,1.76738e-05,0.0138787,0.000278884,0.000222146
ERF_Log_File_20251021_1933.csv,sp,13,p02,4,1,filled_square,prism,CCS200_Spectrum_1445132033.csv,1.44513e+09,2.77737,0.000220829,0.306506,0.000417566,29.1757,0.334893,0.000125542,0.986697,1,0.00204174,7.93255e-06,0.335,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.83482e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,8.55883e-05,4.04e-05,0.0137727,3.09966e-05,31.63,0.0263698,-0.000108164,0.000165512,0.000435584,0.000201065,0.10068,0.0443243,0.0792939,0.044324,4.59804e-05,0.000200568,0.00632962,0.0854513,0.0145299,1.11861,66,7,0.982985,2.60162e-06,0.0140111,0.000474243,5.79305e-05,2.49489e-08,2.68232e-05,1.98831e-08,0.00412468,8.13787e-05,0.00252974,0.000100292,2.11884e-05,0.00066572,0.000573441,4.01844e-06,0.000574294,0.0139935,-1.75755e-05,0.0143551,0.000280658,-0.000361618
ERF_Log_File_20250603_1650.csv,sp,13,p02,2,0,filled_square,prism,CCS200_Spectrum_1433026263.csv,1.43303e+09,2.36387,0.000208717,0.308381,0.000628098,29.095,0.335075,0.00012556,1.05903,1,0.00208786,9.43288e-06,0.335,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.83691e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,8.55574e-05,4.04e-05,0.0155728,6.33253e-05,28.4949,0.0156623,-1.8307e-07,0.000112767,-0.000312648,0.000164182,-0.0876154,0.0854708,-0.136427,0.0854718,-0.000182307,0.000210648,0.0124219,0.0512763,0.0279934,1.11864,66,7,0.98299,2.93866e-06,0.0158423,0.000526421,0.000169128,1.63858e-08,-7.38071e-05,1.33578e-08,-0.000829777,0.000157203,0.0049463,0.00025466,6.07338e-05,0.000579739,0.000600273,4.11566e-06,0.00060362,0.0158272,-1.51126e-05,0.0151999,0.000283789,0.000627232
ERF_Log_File_20250604_0831.csv,sp,13,p02,2,0,filled_square,prism,CCS200_Spectrum_1433082717.csv,1.43308e+09,2.33695,0.000188197,0.310502,0.00142529,28.9909,0.33513,0.000125554,1.04516,1,0.00209279,8.92466e-06,0.335,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.8374e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,8.55481e-05,4.04e-05,0.0158244,5.18774e-05,28.1725,0.0189458,5.00843e-05,0.000136829,0.000173778,0.000189657,-0.0980754,0.0680656,-0.0859783,0.0680653,0.000234082,0.000231769,0.00993842,0.0620314,0.0222928,1.11864,66,7,0.982992,2.98525e-06,0.0160982,0.000532445,0.000167749,1.6365e-08,-7.30984e-05,1.33376e-08,-0.000831456,0.000156912,0.00492758,0.000254036,6.02119e-05,0.000578026,0.000608521,4.18214e-06,0.000610745,0.0160828,-1.53568e-05,0.0154693,0.000284771,0.000613584
ERF_Log_File_20260210_1320.csv,sp,13,p02,5,2,filled_square,prism,CCS200_Spectrum_1454790069.csv,1.45479e+09,2.51954,0.000225576,0.288626,0.00017098,29.0914,0.339866,0.000125565,1.02908,1,0.00194559,9.80762e-06,0.34,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.88781e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,8.47473e-05,4.04e-05,0.0539387,4.72576e-05,54.3407,0.0420218,2.56396e-05,0.000151661,0.000294333,0.000154083,-0.023315,0.00872996,0.0121934,0.00872992,-2.13818e-05,4.78332e-05,0.00838057,0.13757,0.00285921,1.11864,66,7,0.98312,9.9113e-06,0.0548648,0.000276291,-5.10906e-05,9.64143e-09,5.97827e-05,1.01899e-08,0.00176039,5.29647e-05,0.00282513,9.18761e-05,2.77183e-05,0.000458782,0.00149516,1.58868e-05,0.00149593,0.0549337,6.8853e-05,0.0540297,0.000562067,0.000903923
ERF_Log_File_20251021_1912.csv,sp,13,p02,4,1,filled_square,prism,CCS200_Spectrum_1445130792.csv,1.44513e+09,2.63341,0.000170154,0.288396,0.000208052,29.1764,0.34016,0.000125541,1.04822,1,0.00209231,7.78213e-06,0.34,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,3.89176e-05,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,8.46976e-05,4.04e-05,0.0561111,8.20067e-05,30.0973,0.0388059,0.000151837,0.000252863,-9.32444e-05,0.000256916,-0.015271,0.0145869,0.00107981,0.0145868,-8.04427e-05,7.99358e-05,0.00806821,0.127036,0.00477745,1.11864,66,7,0.983128,1.0294e-05,0.0570741,0.000498536,-5.71763e-05,2.15655e-08,8.49049e-05,1.70299e-08,0.00321431,6.34459e-05,0.00166846,7.81912e-05,3.55203e-05,0.000488523,0.0015602,1.63691e-05,0.00156238,0.0570025,-7.15937e-05,0.0576046,0.00060035,-0.000602179
