wavelength_um,loss_10,loss_10_sd,loss_12,loss_12_sd,loss_13,loss_13_sd
2.31867,0.671222,0.0193929,0.566203,0.0157899,0.497174,0.0139018
2.33263,0.671608,0.0194935,0.566382,0.0158502,0.497245,0.0139395
2.34668,0.672019,0.0195955,0.566583,0.0159117,0.497335,0.0139781
2.36081,0.672456,0.019699,0.566806,0.0159744,0.497445,0.0140176
2.37502,0.672919,0.0198039,0.567051,0.0160382,0.497574,0.014058
2.38933,0.673406,0.0199102,0.567318,0.0161031,0.497722,0.0140994
2.40371,0.673918,0.0200179,0.567606,0.0161692,0.49789,0.0141417
2.41819,0.674455,0.0201271,0.567916,0.0162364,0.498076,0.0141849
2.43275,0.675017,0.0202376,0.568247,0.0163047,0.498281,0.0142291
2.4474,0.675603,0.0203496,0.568599,0.0163742,0.498505,0.0142741
2.46213,0.676213,0.020463,0.568972,0.0164448,0.498748,0.0143201
2.47696,0.676847,0.0205778,0.569367,0.0165165,0.499009,0.014367
2.49187,0.677505,0.020694,0.569781,0.0165893,0.499288,0.0144149
2.50688,0.678187,0.0208116,0.570217,0.0166633,0.499586,0.0144637
2.52197,0.678893,0.0209306,0.570673,0.0167384,0.499902,0.0145134
2.53716,0.679622,0.021051,0.571149,0.0168146,0.500236,0.014564
2.55244,0.680374,0.0211728,0.571646,0.016892,0.500588,0.0146156
2.56781,0.681149,0.021296,0.572162,0.0169704,0.500958,0.0146681
2.58327,0.681947,0.0214206,0.572699,0.01705,0.501345,0.0147216
2.59883,0.682768,0.0215466,0.573255,0.0171308,0.50175,0.014776
2.61447,0.683611,0.021674,0.573831,0.0172126,0.502173,0.0148313
2.63022,0.684477,0.0218028,0.574427,0.0172956,0.502613,0.0148876
2.64606,0.685366,0.0219329,0.575042,0.0173798,0.50307,0.0149448
2.66199,0.686276,0.0220645,0.575676,0.017465,0.503545,0.0150029
2.67802,0.687209,0.0221975,0.57633,0.0175514,0.504037,0.0150621
2.69414,0.688163,0.0223319,0.577002,0.0176389,0.504546,0.0151221
2.71037,0.689139,0.0224677,0.577694,0.0177276,0.505071,0.0151831
2.72669,0.690136,0.0226049,0.578404,0.0178174,0.505614,0.0152451
2.74311,0.691155,0.0227435,0.579133,0.0179084,0.506173,0.0153081
2.75962,0.692195,0.0228836,0.579881,0.0180005,0.506748,0.015372
2.77624,0.693257,0.023025,0.580647,0.0180937,0.507341,0.0154368
2.79296,0.694339,0.0231679,0.581431,0.0181881,0.507949,0.0155027
2.80978,0.695442,0.0233122,0.582234,0.0182837,0.508574,0.0155695
2.82669,0.696565,0.0234579,0.583054,0.0183804,0.509215,0.0156373
2.84372,0.69771,0.0236051,0.583893,0.0184783,0.509872,0.0157061
2.86084,0.698875,0.0237536,0.58475,0.0185773,0.510545,0.0157758
2.87807,0.70006,0.0239037,0.585624,0.0186775,0.511234,0.0158466
2.8954,0.701265,0.0240552,0.586516,0.0187789,0.511939,0.0159183
2.91283,0.70249,0.0242081,0.587425,0.0188815,0.512659,0.015991
2.93037,0.703735,0.0243625,0.588352,0.0189852,0.513395,0.0160648
2.94802,0.705,0.0245183,0.589296,0.0190902,0.514147,0.0161395
2.96577,0.706285,0.0246756,0.590258,0.0191963,0.514914,0.0162152
2.98363,0.707589,0.0248344,0.591236,0.0193036,0.515696,0.016292
3.00159,0.708912,0.0249946,0.592232,0.0194122,0.516493,0.0163698
3.01967,0.710255,0.0251564,0.593244,0.0195219,0.517306,0.0164486
3.03785,0.711617,0.0253196,0.594273,0.0196328,0.518134,0.0165284
3.05614,0.712998,0.0254843,0.595319,0.019745,0.518976,0.0166092
3.07454,0.714398,0.0256506,0.596382,0.0198584,0.519834,0.0166911
3.09306,0.715816,0.0258183,0.59746,0.019973,0.520706,0.0167741
3.11168,0.717253,0.0259876,0.598556,0.0200888,0.521593,0.016858
3.13042,0.71871,0.0261583,0.599667,0.0202059,0.522495,0.0169431
3.14927,0.720183,0.0263307,0.600795,0.0203242,0.523411,0.0170292
3.16823,0.721676,0.0265045,0.601938,0.0204437,0.524341,0.0171163
3.18731,0.723187,0.0266799,0.603098,0.0205646,0.525286,0.0172045
3.2065,0.724716,0.0268568,0.604274,0.0206867,0.526245,0.0172938
3.22581,0.726263,0.0270353,0.605465,0.02081,0.527218,0.0173842
3.24524,0.727827,0.0272154,0.606672,0.0209346,0.528206,0.0174756
3.26478,0.729411,0.027397,0.607895,0.0210605,0.529207,0.0175682
3.28444,0.731011,0.0275803,0.609133,0.0211877,0.530223,0.0176618
3.30421,0.732628,0.0277651,0.610387,0.0213162,0.531252,0.0177566
3.32411,0.734265,0.0279515,0.611656,0.021446,0.532295,0.0178524
3.34413,0.735917,0.0281395,0.61294,0.0215771,0.533351,0.0179494
3.36426,0.737588,0.0283292,0.614239,0.0217095,0.534422,0.0180475
3.38452,0.739274,0.0285204,0.615554,0.0218433,0.535505,0.0181467
3.4049,0.740979,0.0287134,0.616883,0.0219783,0.536603,0.0182471
3.4254,0.742701,0.0289079,0.618227,0.0221147,0.537713,0.0183485
3.44603,0.744438,0.0291041,0.619586,0.0222525,0.538837,0.0184512
3.46678,0.746194,0.029302,0.62096,0.0223915,0.539975,0.018555
3.48766,0.747966,0.0295015,0.622349,0.022532,0.541125,0.0186599
3.50866,0.749754,0.0297027,0.623752,0.0226738,0.542289,0.018766
3.52978,0.75156,0.0299056,0.625169,0.022817,0.543465,0.0188733
3.55104,0.75338,0.0301102,0.626601,0.0229615,0.544654,0.0189818
3.57242,0.755219,0.0303165,0.628048,0.0231075,0.545857,0.0190914
3.59393,0.757073,0.0305245,0.629509,0.0232548,0.547073,0.0192022
3.61557,0.758943,0.0307342,0.630983,0.0234036,0.548301,0.0193143
3.63734,0.76083,0.0309457,0.632472,0.0235537,0.549541,0.0194275
3.65925,0.762733,0.0311589,0.633975,0.0237053,0.550794,0.019542
3.68128,0.76465,0.0313739,0.635492,0.0238583,0.55206,0.0196576
3.70345,0.766585,0.0315906,0.637022,0.0240128,0.553339,0.0197745
3.72575,0.768535,0.0318091,0.638567,0.0241686,0.554629,0.0198927
3.74818,0.770501,0.0320294,0.640125,0.024326,0.555932,0.020012
3.77075,0.772483,0.0322515,0.641697,0.0244848,0.557247,0.0201327
3.79346,0.77448,0.0324754,0.643283,0.024645,0.558575,0.0202545
3.8163,0.776492,0.0327011,0.644882,0.0248068,0.559915,0.0203777
3.83928,0.778521,0.0329286,0.646495,0.02497,0.561267,0.0205021
3.8624,0.780564,0.033158,0.648121,0.0251347,0.562631,0.0206278
3.88566,0.782622,0.0333892,0.64976,0.0253009,0.564007,0.0207548
3.90905,0.784698,0.0336222,0.651414,0.0254686,0.565395,0.020883
3.93259,0.786785,0.0338572,0.65308,0.0256378,0.566795,0.0210126
3.95627,0.78889,0.034094,0.654758,0.0258086,0.568206,0.0211435
3.9801,0.79101,0.0343326,0.656451,0.0259809,0.56963,0.0212756
4.00406,0.793143,0.0345732,0.658156,0.0261547,0.571065,0.0214091
4.02817,0.795293,0.0348157,0.659875,0.0263301,0.572512,0.021544
4.05243,0.797458,0.0350601,0.661606,0.0265071,0.57397,0.0216802
4.07683,0.799636,0.0353065,0.66335,0.0266856,0.57544,0.0218177
4.10138,0.801829,0.0355547,0.665107,0.0268657,0.576922,0.0219565
4.12608,0.804038,0.035805,0.666877,0.0270474,0.578414,0.0220968
4.15092,0.806261,0.0360571,0.668659,0.0272306,0.579919,0.0222384
4.17592,0.808497,0.0363113,0.670454,0.0274155,0.581435,0.0223813
4.20106,0.81075,0.0365674,0.672263,0.027602,0.582961,0.0225257
4.22636,0.813017,0.0368256,0.674083,0.0277901,0.5845,0.0226714
4.25181,0.815296,0.0370857,0.675915,0.0279799,0.58605,0.0228186
4.27741,0.817592,0.0373479,0.677761,0.0281713,0.58761,0.0229671
4.30317,0.819902,0.037612,0.679619,0.0283643,0.589182,0.0231171
4.32908,0.822225,0.0378783,0.681488,0.028559,0.590765,0.0232685
4.35515,0.824563,0.0381465,0.68337,0.0287554,0.592359,0.0234213
4.38137,0.826916,0.0384169,0.685266,0.0289534,0.593964,0.0235756
4.40775,0.829282,0.0386892,0.687173,0.0291531,0.59558,0.0237313
4.43429,0.831662,0.0389637,0.689091,0.0293546,0.597206,0.0238884
4.461,0.834055,0.0392403,0.691023,0.0295577,0.598844,0.0240471
4.48786,0.836465,0.039519,0.692966,0.0297625,0.600492,0.0242071
4.51488,0.838885,0.0397997,0.694921,0.0299691,0.602152,0.0243687
4.54207,0.841321,0.0400826,0.696889,0.0301774,0.603822,0.0245318
4.56942,0.843776,0.0403677,0.698869,0.0303874,0.605503,0.0246963
4.59693,0.846233,0.0406549,0.70086,0.0305992,0.607193,0.0248624
4.62461,0.848715,0.0409442,0.702861,0.0308127,0.608895,0.0250299
4.65246,0.851204,0.0412358,0.704876,0.031028,0.610608,0.025199
4.68048,0.853706,0.0415295,0.706906,0.0312451,0.612332,0.0253696
4.70866,0.856236,0.0418254,0.708946,0.031464,0.614067,0.0255417
4.73701,0.858755,0.0421235,0.710993,0.0316846,0.615809,0.0257154
4.76554,0.861304,0.0424238,0.713053,0.0319071,0.617562,0.0258906
4.79423,0.863868,0.0427264,0.71513,0.0321314,0.619327,0.0260674
4.8231,0.866435,0.0430312,0.717215,0.0323575,0.621104,0.0262458
4.85214,0.869026,0.0433382,0.719311,0.0325854,0.622891,0.0264257
4.88136,0.871624,0.0436475,0.721423,0.0328152,0.624687,0.0266072
4.91075,0.874239,0.0439591,0.723542,0.0330469,0.626493,0.0267904
4.94032,0.876862,0.044273,0.725671,0.0332804,0.62831,0.0269751
4.97007,0.879507,0.0445891,0.727817,0.0335157,0.630137,0.0271614
5,0.882158,0.0449076,0.729972,0.033753,0.631974,0.0273493
