log_file,gps_time_s,type,photodiode,detector_index,l,l_sd,npts,monitor,manip_x_mm,manip_y_mm,manip_pitch_deg,manip_yaw_deg,wavelength_um,opa_wavelength_um,rad_angle_deg,signal,l_center,l_center_sd,det_name,signal_uc,azimuth_deg,wavenum
ERF_Log_File_20250225_1121,1424545340,2d,0,3,0.2112848358,0.003063695768,3,4.039694,0,0,3,2.5,0.547,0.547,3.905124838,0.0002934205019,720.0752314,0.1698842782,Total,3.029218215e-05,39.80557109,18281.53565
ERF_Log_File_20250225_1121,1424545360,2d,0,3,0.150708838,0.005651864947,3,4.030978,0,0,3,3.125,0.547,0.547,4.331930863,0.0002092959617,720.0752314,0.1698842782,Total,2.224198804e-05,46.16913933,18281.53565
ERF_Log_File_20250225_1121,1424545380,2d,0,3,0.09329128576,0.003724386914,3,4.065529143,0,0,3,3.75,0.547,0.547,4.802343178,0.000129557693,720.0752314,0.1698842782,Total,1.498360739e-05,51.34019175,18281.53565
ERF_Log_File_20250225_1121,1424545401,2d,0,3,0.06394993137,0.002827748306,3,4.041142,0,0,3,4.375,0.547,0.547,5.304773793,8.881006954e-05,720.0752314,0.1698842782,Total,1.164166318e-05,55.56101069,18281.53565
ERF_Log_File_20250225_1121,1424545421,2d,0,3,0.03781131792,0.005962633619,3,4.05125,0,0,3,5,0.547,0.547,5.830951895,5.251023264e-05,720.0752314,0.1698842782,Total,9.177635686e-06,59.03624347,18281.53565
ERF_Log_File_20250225_1359,1424552405,2d,0,3,0.00778354583,0.004844636736,3,4.044565143,0,0,-3,-8.125,0.547,0.547,8.661156101,1.075008859e-05,724.0448081,0.2474909066,Total,7.562521385e-06,-110.2656975,18281.53565
ERF_Log_File_20250225_1359,1424552425,2d,0,3,0.007295560944,0.008317100434,3,4.027183143,0,0,-3,-7.5,0.547,0.547,8.077747211,1.007611803e-05,724.0448081,0.2474909066,Total,7.553235436e-06,-111.8014095,18281.53565
ERF_Log_File_20250225_1359,1424552445,2d,0,3,0.009982040916,0.00864684665,3,4.036944571,0,0,-3,-6.875,0.547,0.547,7.501041594,1.378649609e-05,724.0448081,0.2474909066,Total,7.611620662e-06,-113.5747062,18281.53565
ERF_Log_File_20250225_1359,1424552466,2d,0,3,0.01293533568,0.005409986985,3,4.041105143,0,0,-3,-6.25,0.547,0.547,6.932712312,1.786538007e-05,724.0448081,0.2474909066,Total,7.695961765e-06,-115.6410058,18281.53565
ERF_Log_File_20250225_1359,1424552486,2d,0,3,0.02572302444,0.001961127228,3,4.031775143,0,0,-3,-5.625,0.547,0.547,6.375,3.552684053e-05,724.0448081,0.2474909066,Total,8.285999251e-06,-118.0724869,18281.53565
ERF_Log_File_20250225_1359,1424552506,2d,0,3,0.04677939488,0.006647500965,3,4.044026,0,0,-3,-5,0.547,0.547,5.830951895,6.460842528e-05,724.0448081,0.2474909066,Total,9.888328778e-06,-120.9637565,18281.53565
ERF_Log_File_20250225_1359,1424552527,2d,0,3,0.0771527477,0.002927139356,3,4.023317714,0,0,-3,-4.375,0.547,0.547,5.304773793,0.0001065579738,724.0448081,0.2474909066,Total,1.302241977e-05,-124.4389893,18281.53565
ERF_Log_File_20250225_1359,1424552547,2d,0,3,0.1049113075,0.004351074669,3,4.045977714,0,0,-3,-3.75,0.547,0.547,4.802343178,0.0001448961534,724.0448081,0.2474909066,Total,1.630912253e-05,-128.6598083,18281.53565
ERF_Log_File_20250225_1359,1424552567,2d,0,3,0.149836853,0.004519129242,3,4.048551143,0,0,-3,-3.125,0.547,0.547,4.331930863,0.0002069441716,724.0448081,0.2474909066,Total,2.200681662e-05,-133.8308607,18281.53565
ERF_Log_File_20250225_1359,1424552588,2d,0,3,0.2012847558,0.005579113666,3,4.031729714,0,0,-3,-2.5,0.547,0.547,3.905124838,0.0002780004132,724.0448081,0.2474909066,Total,2.879040464e-05,-140.1944289,18281.53565
ERF_Log_File_20250225_1359,1424552608,2d,0,3,0.2834631284,0.004975356494,3,4.033092,0,0,-3,-1.875,0.547,0.547,3.537742925,0.0003914994283,724.0448081,0.2474909066,Total,3.985940296e-05,-147.9946168,18281.53565
ERF_Log_File_20250225_1359,1424552628,2d,0,3,0.3766429238,0.00950217935,3,4.024893429,0,0,-3,-1.25,0.547,0.547,3.25,0.0005201928383,724.0448081,0.2474909066,Total,5.255543339e-05,-157.3801351,18281.53565
ERF_Log_File_20250225_1359,1424552649,2d,0,3,0.4776548955,0.01225322291,3,4.032088286,0,0,-3,-0.625,0.547,0.547,3.064412668,0.000659703502,724.0448081,0.2474909066,Total,6.639408126e-05,-168.2317111,18281.53565
ERF_Log_File_20250225_1359,1424552669,2d,0,3,0.5201661614,0.005070966698,3,4.019311143,0,0,-3,0,0.547,0.547,3,0.0007184170863,724.0448081,0.2474909066,Total,7.223107001e-05,180,18281.53565
ERF_Log_File_20250225_1359,1424552690,2d,0,3,0.4776408229,0.00562471754,3,4.035203714,0,0,-3,0.625,0.547,0.547,3.064412668,0.000659684066,724.0448081,0.2474909066,Total,6.639215004e-05,168.2317111,18281.53565
ERF_Log_File_20250225_1359,1424552710,2d,0,3,0.3910349713,0.004210936609,3,4.030599714,0,0,-3,1.25,0.547,0.547,3.25,0.0005400701269,724.0448081,0.2474909066,Total,5.452364231e-05,157.3801351,18281.53565
ERF_Log_File_20250225_1359,1424552730,2d,0,3,0.2760728364,0.00200147044,3,4.035676857,0,0,-3,1.875,0.547,0.547,3.537742925,0.0003812924743,724.0448081,0.2474909066,Total,3.885733609e-05,147.9946168,18281.53565
ERF_Log_File_20250225_1359,1424552751,2d,0,3,0.2042514884,0.002369657712,3,4.028252286,0,0,-3,2.5,0.547,0.547,3.905124838,0.0002820978565,724.0448081,0.2474909066,Total,2.918625321e-05,140.1944289,18281.53565
ERF_Log_File_20250225_1359,1424552771,2d,0,3,0.1594146667,0.005659860987,3,4.019371714,0,0,-3,3.125,0.547,0.547,4.331930863,0.0002201723774,724.0448081,0.2474909066,Total,2.325511758e-05,133.8308607,18281.53565
ERF_Log_File_20250225_1359,1424552791,2d,0,3,0.1059112624,0.006175743416,3,4.029180286,0,0,-3,3.75,0.547,0.547,4.802343178,0.0001462772211,724.0448081,0.2474909066,Total,1.643194529e-05,128.6598083,18281.53565
ERF_Log_File_20250225_1359,1424552812,2d,0,3,0.06844300803,0.00302039166,3,4.027624,0,0,-3,4.375,0.547,0.547,5.304773793,9.452869114e-05,724.0448081,0.2474909066,Total,1.205793725e-05,124.4389893,18281.53565
ERF_Log_File_20250225_1359,1424552832,2d,0,3,0.05208152275,0.004795704996,3,4.026204857,0,0,-3,5,0.547,0.547,5.830951895,7.193135311e-05,724.0448081,0.2474909066,Total,1.038161222e-05,120.9637565,18281.53565
ERF_Log_File_20250225_1359,1424552852,2d,0,3,0.03420792383,0.008740927779,3,4.030773429,0,0,-3,5.625,0.547,0.547,6.375,4.724558957e-05,724.0448081,0.2474909066,Total,8.851993577e-06,118.0724869,18281.53565
ERF_Log_File_20250225_1359,1424552873,2d,0,3,0.01670622202,0.006571785205,3,4.030971714,0,0,-3,6.25,0.547,0.547,6.932712312,2.307346429e-05,724.0448081,0.2474909066,Total,7.833261255e-06,115.6410058,18281.53565
ERF_Log_File_20250225_1359,1424552893,2d,0,3,0.004864308905,0.006023677433,3,4.036255714,0,0,-3,6.875,0.547,0.547,7.501041594,6.718242919e-06,724.0448081,0.2474909066,Total,7.515811686e-06,113.5747062,18281.53565
ERF_Log_File_20250225_1359,1424552913,2d,0,3,0.004071204516,0.003832655667,3,4.040784571,0,0,-3,7.5,0.547,0.547,8.077747211,5.622862662e-06,724.0448081,0.2474909066,Total,7.506813018e-06,111.8014095,18281.53565
ERF_Log_File_20250225_1359,1424552934,2d,0,3,0.002140434555,0.002789709236,3,4.020991714,0,0,-3,8.125,0.547,0.547,8.661156101,2.95621836e-06,724.0448081,0.2474909066,Total,7.491559613e-06,110.2656975,18281.53565
ERF_Log_File_20250225_1359,1424552970,2d,0,3,0.002738832398,0.005463055676,3,4.044502857,0,0,-2,-8.125,0.547,0.547,8.367533986,3.782683568e-06,724.0448081,0.2474909066,Total,7.495275896e-06,-103.828651,18281.53565
ERF_Log_File_20250225_1359,1424552990,2d,0,3,0.006453310887,0.006751369613,3,4.034209429,0,0,-2,-7.5,0.547,0.547,7.762087348,8.912861215e-06,724.0448081,0.2474909066,Total,7.538598834e-06,-104.9314172,18281.53565
ERF_Log_File_20250225_1359,1424553010,2d,0,3,0.02194038788,0.005261937125,3,4.026445714,0,0,-2,-6.875,0.547,0.547,7.160001746,3.030252774e-05,724.0448081,0.2474909066,Total,8.075804066e-06,-106.2201937,18281.53565
ERF_Log_File_20250225_1359,1424553031,2d,0,3,0.03258855827,0.002850405806,3,4.024107143,0,0,-2,-6.25,0.547,0.547,6.562202374,4.500903523e-05,724.0448081,0.2474909066,Total,8.734668932e-06,-107.7446716,18281.53565
ERF_Log_File_20250225_1359,1424553051,2d,0,3,0.05046852015,0.004552285787,3,4.015787429,0,0,-2,-5.625,0.547,0.547,5.969976968,6.970358683e-05,724.0448081,0.2474909066,Total,1.022851602e-05,-109.5731258,18281.53565
ERF_Log_File_20250225_1359,1424553071,2d,0,3,0.06802236561,0.0048642167,3,4.035436571,0,0,-2,-5,0.547,0.547,5.385164807,9.394772927e-05,724.0448081,0.2474909066,Total,1.201244612e-05,-111.8014095,18281.53565
ERF_Log_File_20250225_1359,1424553092,2d,0,3,0.1109129002,0.00682479184,3,4.035540286,0,0,-2,-4.375,0.547,0.547,4.810470351,0.0001531851329,724.0448081,0.2474909066,Total,1.704979951e-05,-114.5671713,18281.53565
ERF_Log_File_20250225_1359,1424553112,2d,0,3,0.1679058288,0.002984933288,3,4.049466857,0,0,-2,-3.75,0.547,0.547,4.25,0.0002318997761,724.0448081,0.2474909066,Total,2.436836919e-05,-118.0724869,18281.53565
ERF_Log_File_20250225_1359,1424553132,2d,0,3,0.2466586672,0.007181243309,3,4.037636286,0,0,-2,-3.125,0.547,0.547,3.71020552,0.000340667683,724.0448081,0.2474909066,Total,3.487971236e-05,-122.6192431,18281.53565
ERF_Log_File_20250225_1359,1424553153,2d,0,3,0.4000433289,0.003380810552,3,4.070662286,0,0,-2,-2.5,0.547,0.547,3.201562119,0.0005525118396,724.0448081,0.2474909066,Total,5.575630071e-05,-128.6598083,18281.53565
ERF_Log_File_20250225_1359,1424553173,2d,0,3,0.578675493,0.00729321874,3,4.046070857,0,0,-2,-1.875,0.547,0.547,2.741464025,0.0007992260791,724.0448081,0.2474909066,Total,8.027287188e-05,-136.8476103,18281.53565
ERF_Log_File_20250225_1359,1424553194,2d,0,3,0.933882411,0.008037657268,3,4.044064286,0,0,-2,-1.25,0.547,0.547,2.358495283,0.001289813007,724.0448081,0.2474909066,Total,0.0001291990959,-147.9946168,18281.53565
ERF_Log_File_20250225_1359,1424553275,2d,0,3,1.009187275,0.009731756618,3,4.039642857,0,0,-2,1.25,0.547,0.547,2.358495283,0.001393818813,724.0448081,0.2474909066,Total,0.000139583566,147.9946168,18281.53565
ERF_Log_File_20250225_1359,1424553295,2d,0,3,0.6183447687,0.006271643477,3,4.037586571,0,0,-2,1.875,0.547,0.547,2.741464025,0.0008540145055,724.0448081,0.2474909066,Total,8.572939428e-05,136.8476103,18281.53565
ERF_Log_File_20250225_1359,1424553316,2d,0,3,0.4046928557,0.008434446152,3,4.030826,0,0,-2,2.5,0.547,0.547,3.201562119,0.0005589334406,724.0448081,0.2474909066,Total,5.639271658e-05,128.6598083,18281.53565
ERF_Log_File_20250225_1359,1424553336,2d,0,3,0.2434456843,0.005298142532,3,4.043135714,0,0,-2,3.125,0.547,0.547,3.71020552,0.000336230136,724.0448081,0.2474909066,Total,3.444642687e-05,122.6192431,18281.53565
ERF_Log_File_20250225_1359,1424553356,2d,0,3,0.1620200528,0.00908398708,3,4.039000857,0,0,-2,3.75,0.547,0.547,4.25,0.0002237707543,724.0448081,0.2474909066,Total,2.359608924e-05,118.0724869,18281.53565
ERF_Log_File_20250225_1359,1424553377,2d,0,3,0.09933881499,0.003070765905,3,4.028741143,0,0,-2,4.375,0.547,0.547,4.810470351,0.0001371998168,724.0448081,0.2474909066,Total,1.56293368e-05,114.5671713,18281.53565
ERF_Log_File_20250225_1359,1424553397,2d,0,3,0.05538355638,0.004724915799,3,4.039957714,0,0,-2,5,0.547,0.547,5.385164807,7.649189078e-05,724.0448081,0.2474909066,Total,1.070265618e-05,111.8014095,18281.53565
ERF_Log_File_20250225_1359,1424553417,2d,0,3,0.03920626999,0.003288453372,3,4.053884286,0,0,-2,5.625,0.547,0.547,5.969976968,5.414895536e-05,724.0448081,0.2474909066,Total,9.238912728e-06,109.5731258,18281.53565
ERF_Log_File_20250225_1359,1424553438,2d,0,3,0.02492672224,0.004906180801,3,4.055285143,0,0,-2,6.25,0.547,0.547,6.562202374,3.442704369e-05,724.0448081,0.2474909066,Total,8.239443185e-06,107.7446716,18281.53565
ERF_Log_File_20250225_1359,1424553458,2d,0,3,0.01054001301,0.005057091952,3,4.042898286,0,0,-2,6.875,0.547,0.547,7.160001746,1.455712809e-05,724.0448081,0.2474909066,Total,7.62595546e-06,106.2201937,18281.53565
ERF_Log_File_20250225_1359,1424553478,2d,0,3,0.009439809651,0.003901749512,3,4.030697143,0,0,-2,7.5,0.547,0.547,7.762087348,1.303760423e-05,724.0448081,0.2474909066,Total,7.598413206e-06,104.9314172,18281.53565
ERF_Log_File_20250225_1359,1424553499,2d,0,3,0.008809556799,0.004649619151,3,4.049751143,0,0,-2,8.125,0.547,0.547,8.367533986,1.216714311e-05,724.0448081,0.2474909066,Total,7.583962233e-06,103.828651,18281.53565
ERF_Log_File_20250225_1359,1424553535,2d,0,3,0.02015117976,0.004548162936,3,4.046057143,0,0,-1,-8.125,0.547,0.547,8.186307165,2.783139874e-05,724.0448081,0.2474909066,Total,7.986365269e-06,-97.01650174,18281.53565
ERF_Log_File_20250225_1359,1424553555,2d,0,3,0.01453903178,0.003352948421,3,4.060233714,0,0,-1,-7.5,0.547,0.547,7.566372975,2.008029285e-05,724.0448081,0.2474909066,Total,7.75037424e-06,-97.59464337,18281.53565
ERF_Log_File_20250225_1359,1424553575,2d,0,3,0.03553406561,0.003586765116,3,4.042038571,0,0,-1,-6.875,0.547,0.547,6.947346616,4.907716375e-05,724.0448081,0.2474909066,Total,8.951091195e-06,-98.27589283,18281.53565
ERF_Log_File_20250225_1359,1424553596,2d,0,3,0.04055731928,0.004734163264,3,4.042673714,0,0,-1,-6.25,0.547,0.547,6.329494451,5.601493005e-05,724.0448081,0.2474909066,Total,9.349500662e-06,-99.09027692,18281.53565
ERF_Log_File_20250225_1359,1424553616,2d,0,3,0.04610265625,0.005210787904,3,4.038681429,0,0,-1,-5.625,0.547,0.547,5.713197441,6.367376126e-05,724.0448081,0.2474909066,Total,9.827513652e-06,-100.080598,18281.53565
ERF_Log_File_20250225_1359,1424553636,2d,0,3,0.08085364837,0.005261805024,3,4.046060286,0,0,-1,-5,0.547,0.547,5.099019514,0.0001116693987,724.0448081,0.2474909066,Total,1.344388617e-05,-101.3099325,18281.53565
ERF_Log_File_20250225_1359,1424553657,2d,0,3,0.1249974928,0.004437465965,3,4.044366,0,0,-1,-4.375,0.547,0.547,4.487830768,0.0001726377863,724.0448081,0.2474909066,Total,1.881694999e-05,-102.8750016,18281.53565
ERF_Log_File_20250225_1359,1424553677,2d,0,3,0.2071582996,0.009416516602,3,4.062175429,0,0,-1,-3.75,0.547,0.547,3.881043674,0.0002861125407,724.0448081,0.2474909066,Total,2.957447373e-05,-104.9314172,18281.53565
ERF_Log_File_20250225_1359,1424553697,2d,0,3,0.3620147967,0.004522895829,3,4.068554286,0,0,-1,-3.125,0.547,0.547,3.281101187,0.0004999894932,724.0448081,0.2474909066,Total,5.055650516e-05,-107.7446716,18281.53565
ERF_Log_File_20250225_1359,1424553718,2d,0,3,0.5950581955,0.007572823313,3,4.044931714,0,0,-1,-2.5,0.547,0.547,2.692582404,0.0008218527209,724.0448081,0.2474909066,Total,8.252595918e-05,-111.8014095,18281.53565
ERF_Log_File_20250225_1359,1424553738,2d,0,3,1.131876819,0.006646799724,3,4.036952571,0,0,-1,-1.875,0.547,0.547,2.125,0.001563269022,724.0448081,0.2474909066,Total,0.000156506939,-118.0724869,18281.53565
ERF_Log_File_20250225_1359,1424553860,2d,0,3,1.206370527,0.005342693662,3,4.055235429,0,0,-1,1.875,0.547,0.547,2.125,0.001666154516,724.0448081,0.2474909066,Total,0.0001667844991,118.0724869,18281.53565
ERF_Log_File_20250225_1359,1424553881,2d,0,3,0.6175845853,0.00604200544,3,4.051505714,0,0,-1,2.5,0.547,0.547,2.692582404,0.0008529645934,724.0448081,0.2474909066,Total,8.562480397e-05,111.8014095,18281.53565
ERF_Log_File_20250225_1359,1424553901,2d,0,3,0.358847265,0.00728056928,3,4.051616571,0,0,-1,3.125,0.547,0.547,3.281101187,0.0004956147202,724.0448081,0.2474909066,Total,5.012388932e-05,107.7446716,18281.53565
ERF_Log_File_20250225_1359,1424553921,2d,0,3,0.2127160152,0.004633596035,3,4.063623714,0,0,-1,3.75,0.547,0.547,3.881043674,0.0002937884684,724.0448081,0.2474909066,Total,3.031769777e-05,104.9314172,18281.53565
ERF_Log_File_20250225_1359,1424553942,2d,0,3,0.1194330369,0.005835461235,3,4.043692857,0,0,-1,4.375,0.547,0.547,4.487830768,0.0001649525493,724.0448081,0.2474909066,Total,1.811443309e-05,102.8750016,18281.53565
ERF_Log_File_20250225_1359,1424553962,2d,0,3,0.06816907628,0.006576631077,3,4.042671714,0,0,-1,5,0.547,0.547,5.099019514,9.415035578e-05,724.0448081,0.2474909066,Total,1.202830008e-05,101.3099325,18281.53565
ERF_Log_File_20250225_1359,1424553982,2d,0,3,0.0517899805,0.005719310397,3,4.042345714,0,0,-1,5.625,0.547,0.547,5.713197441,7.152869536e-05,724.0448081,0.2474909066,Total,1.035375355e-05,100.080598,18281.53565
ERF_Log_File_20250225_1359,1424554003,2d,0,3,0.03167912502,0.005576250656,3,4.043173143,0,0,-1,6.25,0.547,0.547,6.329494451,4.375298969e-05,724.0448081,0.2474909066,Total,8.670613408e-06,99.09027692,18281.53565
ERF_Log_File_20250225_1359,1424554023,2d,0,3,0.01845970258,0.005903944507,3,4.047952571,0,0,-1,6.875,0.547,0.547,6.947346616,2.549524888e-05,724.0448081,0.2474909066,Total,7.907984904e-06,98.27589283,18281.53565
ERF_Log_File_20250225_1359,1424554043,2d,0,3,0.01278401328,0.004965050653,3,4.047423143,0,0,-1,7.5,0.547,0.547,7.566372975,1.765638416e-05,724.0448081,0.2474909066,Total,7.69113695e-06,97.59464337,18281.53565
ERF_Log_File_20250225_1359,1424554064,2d,0,3,0.009382899681,0.00609243919,3,4.039994286,0,0,-1,8.125,0.547,0.547,8.186307165,1.295900416e-05,724.0448081,0.2474909066,Total,7.597068491e-06,97.01650174,18281.53565
ERF_Log_File_20250225_1359,1424554100,2d,0,3,0.008421380686,0.002735521731,3,4.057934857,0,0,0,-8.125,0.547,0.547,8.125,1.163102144e-05,724.0448081,0.2474909066,Total,7.575545825e-06,-90,18281.53565
ERF_Log_File_20250225_1359,1424554120,2d,0,3,0.01765553641,0.003973031931,3,4.023310857,0,0,0,-7.5,0.547,0.547,7.5,2.438459087e-05,724.0448081,0.2474909066,Total,7.872879037e-06,-90,18281.53565
ERF_Log_File_20250225_1359,1424554140,2d,0,3,0.01860345832,0.003259232936,3,4.059647143,0,0,0,-6.875,0.547,0.547,6.875,2.569379424e-05,724.0448081,0.2474909066,Total,7.914408373e-06,-90,18281.53565
ERF_Log_File_20250225_1359,1424554161,2d,0,3,0.03223915486,0.005387270997,3,4.058162571,0,0,0,-6.25,0.547,0.547,6.25,4.45264637e-05,724.0448081,0.2474909066,Total,8.709900314e-06,-90,18281.53565
ERF_Log_File_20250225_1359,1424554181,2d,0,3,0.04875453552,0.002172809665,3,4.045776286,0,0,0,-5.625,0.547,0.547,5.625,6.733635125e-05,724.0448081,0.2474909066,Total,1.00686863e-05,-90,18281.53565
ERF_Log_File_20250225_1359,1424554201,2d,0,3,0.07743828457,0.003916368385,3,4.040143143,0,0,0,-5,0.547,0.547,5,0.0001069523374,724.0448081,0.2474909066,Total,1.305470924e-05,-90,18281.53565
ERF_Log_File_20250225_1359,1424554222,2d,0,3,0.1301007084,0.00599037131,3,4.047905714,0,0,0,-4.375,0.547,0.547,4.375,0.0001796859903,724.0448081,0.2474909066,Total,1.946562087e-05,-90,18281.53565
ERF_Log_File_20250225_1359,1424554242,2d,0,3,0.2194577978,0.001448330561,3,4.038581429,0,0,0,-3.75,0.547,0.547,3.75,0.0003030997465,724.0448081,0.2474909066,Total,3.122084831e-05,-90,18281.53565
ERF_Log_File_20250225_1359,1424554262,2d,0,3,0.394004127,0.004599141689,3,4.046664,0,0,0,-3.125,0.547,0.547,3.125,0.0005441709168,724.0448081,0.2474909066,Total,5.492986927e-05,-90,18281.53565
ERF_Log_File_20250225_1359,1424554283,2d,0,3,0.7236335573,0.006837892946,3,4.034590857,0,0,0,-2.5,0.547,0.547,2.5,0.0009994320092,724.0448081,0.2474909066,Total,0.0001002237307,-90,18281.53565
ERF_Log_File_20250225_1359,1424554303,2d,0,3,1.422871561,0.004330983595,3,4.028422286,0,0,0,-1.875,0.547,0.547,1.875,0.001965170587,724.0448081,0.2474909066,Total,0.0001966607273,-90,18281.53565
ERF_Log_File_20250225_1359,1424554425,2d,0,3,1.507365375,0.005570086498,3,4.032920286,0,0,0,1.875,0.547,0.547,1.875,0.002081867529,724.0448081,0.2474909066,Total,0.0002083225061,90,18281.53565
ERF_Log_File_20250225_1359,1424554446,2d,0,3,0.736381652,0.003234530938,3,4.034075143,0,0,0,2.5,0.547,0.547,2.5,0.001017038785,724.0448081,0.2474909066,Total,0.0001019795854,90,18281.53565
ERF_Log_File_20250225_1359,1424554466,2d,0,3,0.3800858282,0.008556234738,3,4.041144857,0,0,0,3.125,0.547,0.547,3.125,0.0005249479369,724.0448081,0.2474909066,Total,5.302614105e-05,90,18281.53565
ERF_Log_File_20250225_1359,1424554486,2d,0,3,0.2163186392,0.008560453815,3,4.025353429,0,0,0,3.75,0.547,0.547,3.75,0.0002987641604,724.0448081,0.2474909066,Total,3.080010936e-05,90,18281.53565
ERF_Log_File_20250225_1359,1424554507,2d,0,3,0.1420908243,0.003368292271,3,4.029095143,0,0,0,4.375,0.547,0.547,4.375,0.000196245899,724.0448081,0.2474909066,Total,2.10039306e-05,90,18281.53565
ERF_Log_File_20250225_1359,1424554527,2d,0,3,0.07895455902,0.006762197363,3,4.027761429,0,0,0,5,0.547,0.547,5,0.0001090465095,724.0448081,0.2474909066,Total,1.322682402e-05,90,18281.53565
ERF_Log_File_20250225_1359,1424554547,2d,0,3,0.05355227271,0.003507801731,3,4.026284857,0,0,0,5.625,0.547,0.547,5.625,7.396264999e-05,724.0448081,0.2474909066,Total,1.052337623e-05,90,18281.53565
ERF_Log_File_20250225_1359,1424554568,2d,0,3,0.03469566131,0.005586406202,3,4.049445714,0,0,0,6.25,0.547,0.547,6.25,4.791921843e-05,724.0448081,0.2474909066,Total,8.888130027e-06,90,18281.53565
ERF_Log_File_20250225_1359,1424554588,2d,0,3,0.02712768741,0.003593365925,3,4.044714571,0,0,0,6.875,0.547,0.547,6.875,3.74668627e-05,724.0448081,0.2474909066,Total,8.371015121e-06,90,18281.53565
ERF_Log_File_20250225_1359,1424554608,2d,0,3,0.009506615672,0.002628988118,3,4.030164,0,0,0,7.5,0.547,0.547,7.5,1.312987203e-05,724.0448081,0.2474909066,Total,7.600001821e-06,90,18281.53565
ERF_Log_File_20250225_1359,1424554629,2d,0,3,0.004695889233,0.005808980136,3,4.043623714,0,0,0,8.125,0.547,0.547,8.125,6.485633459e-06,724.0448081,0.2474909066,Total,7.513768127e-06,90,18281.53565
ERF_Log_File_20250225_1359,1424554665,2d,0,3,0.004425612397,0.004309127023,3,4.056570857,0,0,1,-8.125,0.547,0.547,8.186307165,6.112346015e-06,724.0448081,0.2474909066,Total,7.510638072e-06,-82.98349826,18281.53565
ERF_Log_File_20250225_1359,1424554685,2d,0,3,0.009869842645,0.00387214655,3,4.030086,0,0,1,-7.5,0.547,0.547,7.566372975,1.363153569e-05,724.0448081,0.2474909066,Total,7.608829181e-06,-82.40535663,18281.53565
ERF_Log_File_20250225_1359,1424554705,2d,0,3,0.01321042149,0.004627895122,3,4.037606571,0,0,1,-6.875,0.547,0.547,6.947346616,1.824530932e-05,724.0448081,0.2474909066,Total,7.704870159e-06,-81.72410717,18281.53565
ERF_Log_File_20250225_1359,1424554726,2d,0,3,0.02677443328,0.003516814475,3,4.033345429,0,0,1,-6.25,0.547,0.547,6.329494451,3.697897282e-05,724.0448081,0.2474909066,Total,8.349291959e-06,-80.90972308,18281.53565
ERF_Log_File_20250225_1359,1424554746,2d,0,3,0.0447520963,0.003816435502,3,4.041344857,0,0,1,-5.625,0.547,0.547,5.713197441,6.180846241e-05,724.0448081,0.2474909066,Total,9.707696882e-06,-79.91940201,18281.53565
ERF_Log_File_20250225_1359,1424554766,2d,0,3,0.0715131547,0.005211144135,3,4.037318857,0,0,1,-5,0.547,0.547,5.099019514,9.876896278e-05,724.0448081,0.2474909066,Total,1.239315505e-05,-78.69006753,18281.53565
ERF_Log_File_20250225_1359,1424554787,2d,0,3,0.1222493638,0.009465183081,3,4.031331143,0,0,1,-4.375,0.547,0.547,4.487830768,0.0001688422628,724.0448081,0.2474909066,Total,1.846933946e-05,-77.12499844,18281.53565
ERF_Log_File_20250225_1359,1424554807,2d,0,3,0.2082891008,0.002465899709,3,4.034511143,0,0,1,-3.75,0.547,0.547,3.881043674,0.0002876743242,724.0448081,0.2474909066,Total,2.97255935e-05,-75.06858282,18281.53565
ERF_Log_File_20250225_1359,1424554827,2d,0,3,0.3512668208,0.005839749784,3,4.041138571,0,0,1,-3.125,0.547,0.547,3.281101187,0.0004851451414,724.0448081,0.2474909066,Total,4.90889158e-05,-72.25532837,18281.53565
ERF_Log_File_20250225_1359,1424554848,2d,0,3,0.5875808818,0.003965041515,3,4.033094571,0,0,1,-2.5,0.547,0.547,2.692582404,0.0008115255786,724.0448081,0.2474909066,Total,8.149755007e-05,-68.19859051,18281.53565
ERF_Log_File_20250225_1359,1424554868,2d,0,3,1.134230732,0.005749587557,3,4.049169143,0,0,1,-1.875,0.547,0.547,2.125,0.001566520082,724.0448081,0.2474909066,Total,0.0001568316756,-61.92751306,18281.53565
ERF_Log_File_20250225_1359,1424554990,2d,0,3,1.191493595,0.006218598887,3,4.054761429,0,0,1,1.875,0.547,0.547,2.125,0.001645607539,724.0448081,0.2474909066,Total,0.0001647318858,61.92751306,18281.53565
ERF_Log_File_20250225_1359,1424555011,2d,0,3,0.6092557714,0.005729876557,3,4.050615429,0,0,1,2.5,0.547,0.547,2.692582404,0.0008414614187,724.0448081,0.2474909066,Total,8.447894408e-05,68.19859051,18281.53565
ERF_Log_File_20250225_1359,1424555031,2d,0,3,0.3469280541,0.00844124321,3,4.040887143,0,0,1,3.125,0.547,0.547,3.281101187,0.0004791527406,724.0448081,0.2474909066,Total,4.849676675e-05,72.25532837,18281.53565
ERF_Log_File_20250225_1359,1424555051,2d,0,3,0.218128981,0.006214811896,3,4.044296571,0,0,1,3.75,0.547,0.547,3.881043674,0.0003012644778,724.0448081,0.2474909066,Total,3.104270498e-05,75.06858282,18281.53565
ERF_Log_File_20250225_1359,1424555072,2d,0,3,0.132125248,0.004916834666,3,4.048585429,0,0,1,4.375,0.547,0.547,4.487830768,0.0001824821427,724.0448081,0.2474909066,Total,1.972402816e-05,77.12499844,18281.53565
