filename,int_sphere,ap_dia_mm,driver,alignment_session,measurement_campaign,beam_dither,filter,spectrum_filename,gps_time_s,monitor_mn,monitor_sd,sigma_delta_output_mean,sigma_delta_output_sd,em_telescope_temp_c,wavelength_um,wavelength_center_um_sd,wavelength_gauss_amp,wavelength_source,wavelength_um_fwhm,wavelength_fwhm_um_sd,wavelength_um_opa,wavelength_um_grating,u_pbrr_ap_align,u_pbrr_stray,u_pbrr_ap_d,u_pbrr_det_ap,u_pbrr_det_ap_diff,u_pbrr_ent_ap,u_pbrr_ent_ap_diff,u_pbrr_nonequiv,u_pbrr_nonlinear,u_pbrr_rhtr,u_pbrr_rtop,u_pbrr_rtrace,u_pbrr_vacnt,u_pbrr_vref,gf_resp,gf_resp_sd,gf_l0,gf_l0_sd,gf_gx,gf_gx_sd,gf_gy,gf_gy_sd,gf_gp,gf_gp_sd,gf_gw,gf_gw_sd,gf_gt,gf_gt_sd,gf_sigma_lst,gf_sigma_pbrr,gf_rel_sigma_lst,gf_redchi,gf_ndata,gf_nvarys,c_scirad_out_of_field,u_scirad_out_of_field
ERF_Log_File_20250520_0951.csv,ig_zn_diff,13,p02,1,0,filled_square,2.4um_lp,ERF_OSA207_Spectra_20250520_0950.csv,1.43179e+09,5.28672,0.000391676,0.689656,0.00060424,29.057,2.51554,3.28597e-05,0.00352025,2,0.0421013,0.000554224,2.5,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000287483,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,3.46994e-05,4.04e-05,0.956689,0.000374425,88.0854,0.0323624,-0.000808105,7.1971e-05,0.00022423,7.25958e-05,-0.000817055,0.00286135,0.016184,0.00286134,-3.02427e-05,1.68085e-05,0.0789735,0.105993,0.000937144,1.11864,66,7,0.995364,5.95007e-05
ERF_Log_File_20250520_1012.csv,ig_zn_diff,13,p02,1,0,filled_square,2.4um_lp,ERF_OSA207_Spectra_20250520_1012.csv,1.43179e+09,2.38535,0.000777571,0.732179,0.000961436,29.057,2.70984,0.000141899,0.00699445,2,0.0495592,0.00271507,2.696,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000309591,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,4.94558e-05,4.04e-05,0.957862,0.000413342,98.0402,0.0360002,-0.000633626,7.21095e-05,0.000370979,7.38244e-05,0.00175363,0.00480845,0.0126648,0.00480844,7.17927e-05,2.79461e-05,0.147894,0.117903,0.00157487,1.11864,66,7,0.995218,6.60319e-05
ERF_Log_File_20250520_1034.csv,ig_zn_diff,13,p02,1,0,filled_square,2.4um_lp,ERF_OSA207_Spectra_20250520_1034.csv,1.43179e+09,4.02787,0.000293502,0.805199,0.00129174,29.0595,3.04089,2.87096e-05,0.00966365,2,0.0807701,0.000506793,3.017,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.0003483,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,7.38689e-05,4.04e-05,0.959275,0.000193374,143.626,0.0286512,-0.000806521,3.86481e-05,0.000239713,3.87015e-05,0.00410541,0.000615442,0.0105724,0.00061544,-1.35472e-05,3.6332e-06,0.027791,0.0935398,0.000201711,1.1185,66,7,0.994912,7.86608e-05
ERF_Log_File_20250520_1056.csv,ig_zn_diff,13,p02,1,0,filled_square,2.4um_lp,ERF_OSA207_Spectra_20250520_1055.csv,1.4318e+09,2.45484,0.000175951,0.862139,0.000339248,29.0616,3.43709,3.22099e-05,0.0131412,2,0.106393,0.000466517,3.394,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000393211,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.68799e-05,4.04e-05,0.961522,0.000164346,163.014,0.0275989,-0.000835498,3.276e-05,0.000255843,3.28012e-05,0.00359735,0.000497831,0.0102207,0.00049783,4.01958e-05,2.93915e-06,0.0255634,0.0902825,0.000163093,1.11861,66,7,0.99448,9.60281e-05
ERF_Log_File_20250520_1117.csv,ig_zn_diff,13,p02,1,0,filled_square,2.4um_lp,ERF_OSA207_Spectra_20250520_1117.csv,1.4318e+09,2.39196,0.000184065,0.88556,0.00287403,29.066,3.52623,2.99271e-05,0.0128469,2,0.11497,0.000436923,3.483,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000403517,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.77788e-05,4.04e-05,0.963355,0.00017795,154.773,0.0282813,-0.0008084,3.54165e-05,0.000202509,3.54672e-05,0.00400851,0.000573852,0.00980577,0.00057385,-0.00017195,3.38754e-06,0.028023,0.0926289,0.000187945,1.11864,66,7,0.994377,0.000100377
ERF_Log_File_20250520_1139.csv,ig_zn_diff,13,p02,1,0,filled_square,2.4um_lp,ERF_OSA207_Spectra_20250520_1139.csv,1.4318e+09,4.35169,0.000208957,0.873069,0.00161092,29.0725,3.61107,3.71735e-05,0.0121622,2,0.124328,0.000499058,3.575,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00041309,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,8.88667e-05,4.04e-05,0.962744,0.00023216,139.854,0.033324,-0.000881315,4.62369e-05,0.000376391,4.631e-05,0.00506074,0.000786585,0.0110378,0.000786582,0.000122014,4.64302e-06,0.0346874,0.10914,0.000257624,1.11864,66,7,0.994276,0.000104371
ERF_Log_File_20250520_1201.csv,ig_zn_diff,13,p02,1,0,filled_square,2.4um_lp,ERF_OSA207_Spectra_20250520_1200.csv,1.4318e+09,3.86051,0.000186055,0.877987,0.000968836,29.0775,3.69507,3.46364e-05,0.0126596,2,0.131378,0.000496934,3.669,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000423112,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,8.00432e-05,4.04e-05,0.963887,0.000339431,122.855,0.0431873,-0.000847189,6.42563e-05,0.000292148,6.42712e-05,0.00441131,0.000442773,0.0101146,0.000442772,5.66516e-05,2.61621e-06,0.0171723,0.141462,0.000145013,1.11864,66,7,0.994175,0.000108607
ERF_Log_File_20250520_1222.csv,ig_zn_diff,13,p02,1,0,filled_square,2.4um_lp,ERF_OSA207_Spectra_20250520_1222.csv,1.4318e+09,3.4851,0.000202094,0.877795,0.000811139,29.0802,3.78969,4.62379e-05,0.0127609,2,0.136447,0.000686358,3.767,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00043344,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,7.01039e-05,4.04e-05,0.963272,0.000290785,109.865,0.0330872,-0.000843387,5.59933e-05,0.000343446,5.60107e-05,0.00404501,0.00043916,0.0113034,0.000439158,9.76648e-06,2.59452e-06,0.0152235,0.108316,0.000143848,1.11864,66,7,0.994059,0.000113269
ERF_Log_File_20250520_1244.csv,ig_zn_diff,13,p02,1,0,filled_square,2.4um_lp,ERF_OSA207_Spectra_20250520_1244.csv,1.4318e+09,2.99742,0.000173861,0.884436,0.00267544,29.0868,3.88082,5.40348e-05,0.0117643,2,0.143976,0.00063228,3.867,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000443704,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,6.05314e-05,4.04e-05,0.964774,0.000310591,92.1866,0.0295811,-0.00076961,6.05188e-05,0.000413404,6.0545e-05,0.00463013,0.000550476,0.0108984,0.000550474,-0.000187898,3.25207e-06,0.016034,0.0969093,0.00018028,1.11864,66,7,0.993946,0.000118111
ERF_Log_File_20250520_1306.csv,ig_zn_diff,13,p02,1,0,filled_square,2.4um_lp,ERF_OSA207_Spectra_20250520_1305.csv,1.4318e+09,2.39649,0.000167301,0.878237,0.00108746,29.0925,3.98006,5.17025e-05,0.0112957,2,0.151705,0.000747473,3.971,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000454977,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,5.01075e-05,4.04e-05,0.965338,0.000379944,71.0066,0.0278503,-0.000780052,7.41475e-05,0.000257084,7.41815e-05,0.00515291,0.0006946,0.0102554,0.000694597,6.95128e-05,4.1029e-06,0.0155928,0.0912389,0.000227482,1.11864,66,7,0.993821,0.000123376
ERF_Log_File_20250520_1327.csv,ig_zn_diff,13,p02,1,0,filled_square,2.4um_lp,ERF_OSA207_Spectra_20250520_1327.csv,1.43181e+09,3.7798,0.000526069,0.892347,0.00453486,29.0958,4.12286,6.06925e-05,0.0127647,2,0.108347,0.00138606,4.077,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000471282,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,6.06943e-05,4.04e-05,0.965933,0.000622559,44.2855,0.0283204,-0.000914762,0.000123376,0.000582432,0.000123503,0.0020175,0.00170324,0.00999332,0.00170324,0.000199293,1.0058e-05,0.023861,0.0927876,0.000557803,1.11864,66,7,0.993639,0.000131132
ERF_Log_File_20250520_1349.csv,ig_zn_diff,13,p02,1,0,filled_square,2.4um_lp,ERF_OSA207_Spectra_20250520_1349.csv,1.43181e+09,3.82735,0.000512457,0.883401,0.00339652,29.0973,4.20131,8.57186e-05,0.0148711,2,0.156427,0.000874355,4.187,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000480993,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,6.87922e-05,4.04e-05,0.966575,0.00115141,24.0829,0.0286676,-0.000771001,0.000199336,0.0007731,0.000199357,0.00389399,0.00095695,0.0140153,0.000956947,6.83372e-05,5.65483e-06,0.00729499,0.0939356,0.000313387,1.11864,66,7,0.993537,0.000135538
ERF_Log_File_20250520_1411.csv,ig_zn_diff,13,p02,1,0,filled_square,2.4um_lp,ERF_OSA207_Spectra_20250520_1410.csv,1.43181e+09,2.76928,0.000352559,0.879067,0.00308116,29.099,4.37683,9.76281e-05,0.0142414,2,0.115392,0.00141119,4.301,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000500846,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,8.69086e-05,4.04e-05,0.968103,0.000806071,33.186,0.0275875,-0.00118242,0.000150944,0.000317624,0.000150975,0.00162888,0.000997364,0.0137639,0.000997361,0.000131936,5.89295e-06,0.0104729,0.0911925,0.00032598,1.11844,66,7,0.993308,0.000145673
ERF_Log_File_20250520_1432.csv,ig_zn_diff,13,p02,1,0,filled_square,2.4um_lp,ERF_OSA207_Spectra_20250520_1432.csv,1.43181e+09,4.57964,0.000272068,0.86544,0.00173238,29.1023,4.45963,7.42592e-05,0.0120279,2,0.134498,0.00145422,4.418,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000510501,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.54553e-05,4.04e-05,0.96895,0.000565962,51.5488,0.030067,-0.000883465,0.000104941,0.000292105,0.00010496,0.004112,0.000658541,0.0121318,0.000658538,5.0817e-05,3.89049e-06,0.0107724,0.0985021,0.000215672,1.11864,66,7,0.993199,0.000150599
ERF_Log_File_20250520_1454.csv,ig_zn_diff,13,p02,1,0,filled_square,2.4um_lp,ERF_OSA207_Spectra_20250520_1453.csv,1.43181e+09,5.0776,0.000407016,0.860726,0.00238848,29.1035,4.5787,7.37851e-05,0.0119659,2,0.146757,0.00131882,4.538,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000523494,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,8.79258e-05,4.04e-05,0.970629,0.000503593,55.6517,0.0288276,-0.000941583,9.40795e-05,0.00048007,9.40995e-05,0.00407591,0.000622625,0.0123398,0.000622623,-6.91404e-05,3.6789e-06,0.0110085,0.0946744,0.000203797,1.11862,66,7,0.993041,0.000157898
ERF_Log_File_20250520_1523.csv,ig_zn_diff,13,p02,1,0,filled_square,3.6um_lp,ERF_OSA207_Spectra_20250520_1522.csv,1.43181e+09,5.35299,0.000281361,0.870005,0.00335587,29.1073,4.71762,4.83137e-05,0.0123871,2,0.154185,0.000976918,4.663,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000539281,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,6.72792e-05,4.04e-05,0.968961,0.000219722,57.6008,0.0129686,-0.000928015,4.3368e-05,0.000451992,4.34088e-05,0.00275689,0.000572828,0.0125975,0.000572826,5.27993e-05,3.38238e-06,0.0104732,0.0424378,0.000187648,1.11863,66,7,0.992855,0.000166004
ERF_Log_File_20250520_1544.csv,ig_zn_diff,13,p02,1,0,filled_square,3.6um_lp,ERF_OSA207_Spectra_20250520_1544.csv,1.43181e+09,2.19134,0.000178388,0.862049,0.00201629,29.1102,4.8543,5.11699e-05,0.012401,2,0.16124,0.00117443,4.792,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000555258,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,4.69636e-05,4.04e-05,0.968716,0.000422681,57.5969,0.0250887,-0.00104991,7.94371e-05,0.000589988,7.94547e-05,0.00181542,0.00053918,0.011209,0.000539178,3.40403e-05,3.1854e-06,0.00985559,0.0820707,0.000176639,1.11863,66,7,0.992671,0.00017439
ERF_Log_File_20250520_1606.csv,ig_zn_diff,13,p02,1,0,filled_square,3.6um_lp,ERF_OSA207_Spectra_20250520_1606.csv,1.43181e+09,5.18891,0.000292685,0.856707,0.0018189,29.1152,5.00748,5.6863e-05,0.0126709,2,0.171803,0.00112191,4.925,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000572645,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,2.56697e-05,4.04e-05,0.968182,0.000310314,53.3231,0.0170023,-0.0010083,6.10032e-05,0.000464928,6.10446e-05,0.00189398,0.000690524,0.01027,0.000690521,7.31996e-05,4.07852e-06,0.0116767,0.055667,0.000226177,1.11864,66,7,0.992463,0.000183945
ERF_Log_File_20250521_0828.csv,ig_zn_diff,13,p02,1,0,filled_square,3.6um_lp,ERF_OSA207_Spectra_20250521_0828.csv,1.43187e+09,5.15507,0.00024032,0.865133,0.00962073,29.0963,5.17885,5.61444e-05,0.0135473,2,0.18195,0.00117128,5.063,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000592891,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,3.39292e-05,4.04e-05,0.969276,0.000683578,51.6173,0.0363603,-0.00135188,0.000124712,0.000145593,0.000124729,0.00478846,0.000724013,0.0114823,0.000724011,0.000306013,4.27751e-06,0.0117875,0.122478,0.000235604,1.1174,66,7,0.992229,0.00019522
ERF_Log_File_20250521_0850.csv,ig_zn_diff,13,p02,1,0,filled_square,3.6um_lp,ERF_OSA207_Spectra_20250521_0849.csv,1.43187e+09,4.91281,0.000281334,0.834343,0.00169526,29.0983,5.31506,5.38986e-05,0.0139954,2,0.188833,0.00114486,5.206,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00060812,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,4.04941e-05,4.04e-05,0.969396,0.000382465,48.0857,0.0188697,-0.00124831,7.51494e-05,0.000736875,7.52022e-05,0.00333814,0.000866845,0.012449,0.000866841,0.00010988,5.11884e-06,0.0132628,0.0611954,0.000284524,1.11828,66,7,0.992042,0.000204229
ERF_Log_File_20250521_0912.csv,ig_zn_diff,13,p02,1,0,filled_square,3.6um_lp,ERF_OSA207_Spectra_20250521_0911.csv,1.43188e+09,4.67613,0.000244491,0.820268,0.00196973,29.0967,5.45742,7.09325e-05,0.0140883,2,0.194511,0.00131649,5.355,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00062435,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,4.7355e-05,4.04e-05,0.968989,0.000967658,45.0724,0.0449813,-0.00122115,0.000164827,0.000319887,0.00016484,0.00331791,0.00076379,0.0107114,0.000763788,0.000148017,4.51207e-06,0.010878,0.150172,0.000249069,1.1179,66,7,0.991846,0.000213705
ERF_Log_File_20250521_0933.csv,ig_zn_diff,13,p02,1,0,filled_square,3.6um_lp,ERF_OSA207_Spectra_20250521_0933.csv,1.43188e+09,4.50679,0.00018077,0.810046,0.00421307,29.0977,5.5041,7.32712e-05,0.0154712,2,0.195224,0.00147061,5.406,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000629413,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,4.96052e-05,4.04e-05,0.971097,0.000462155,43.2103,0.0204774,-0.000909872,9.0168e-05,0.000511657,9.02182e-05,0.00251798,0.00092656,0.00965619,0.000926557,6.47445e-05,5.47194e-06,0.0127341,0.0670608,0.000303473,1.11864,66,7,0.991782,0.00021735
ERF_Log_File_20250521_0955.csv,ig_zn_diff,13,p02,1,0,filled_square,3.6um_lp,ERF_OSA207_Spectra_20250521_0955.csv,1.43188e+09,3.95946,0.000212655,0.797331,0.00457114,29.0996,5.60038,7.53608e-05,0.0160594,2,0.203407,0.00143388,5.51,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000641067,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,5.42454e-05,4.04e-05,0.966708,0.000760797,38.0338,0.0298339,-0.00125142,0.000148011,0.000517801,0.000148074,0.00401251,0.00135405,0.0127658,0.00135404,-0.000130069,7.99695e-06,0.0163064,0.0976882,0.000443499,1.11864,66,7,0.991649,0.000222953
ERF_Log_File_20250521_1017.csv,ig_zn_diff,13,p02,1,0,filled_square,3.6um_lp,ERF_OSA207_Spectra_20250521_1017.csv,1.43188e+09,3.10741,0.000275901,0.805151,0.00820691,29.0972,5.77481,6.20867e-05,0.0170928,2,0.221083,0.00130874,5.672,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000660696,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,6.26523e-05,4.04e-05,0.967082,0.000916652,29.9278,0.0282878,-0.00116313,0.000177183,0.000753057,0.000177246,0.00462494,0.00150301,0.0131883,0.00150301,0.000570402,8.87753e-06,0.0142474,0.0926536,0.000492268,1.11864,66,7,0.991407,0.000235168
ERF_Log_File_20250521_1039.csv,ig_zn_diff,13,p02,1,0,filled_square,3.6um_lp,ERF_OSA207_Spectra_20250521_1039.csv,1.43188e+09,5.45261,0.000327366,0.751025,0.00925547,29.099,6.00491,7.31692e-05,0.0166932,2,0.245949,0.00150458,5.841,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000687156,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,7.35459e-05,4.04e-05,0.973956,0.00129765,25.2534,0.0335679,-0.000748731,0.000247008,0.000438108,0.000247085,-0.000257826,0.00192853,0.0152704,0.00192852,-0.000135812,1.13926e-05,0.0155332,0.110009,0.00063154,1.11864,66,7,0.991086,0.000253322
ERF_Log_File_20250521_1101.csv,ig_zn_diff,13,p02,1,0,filled_square,3.6um_lp,ERF_OSA207_Spectra_20250521_1100.csv,1.43188e+09,4.64128,0.000392436,0.776421,0.00629301,29.0987,6.4451,0.000243707,0.0140925,2,0.299222,0.00154072,6.257,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000737401,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,7.71844e-05,4.04e-05,0.966048,0.00152623,21.2614,0.0335078,-0.00137958,0.000293605,0.000316183,0.000293697,0.00443201,0.002345,0.0130573,0.002345,-0.000331723,1.38517e-05,0.0157746,0.109757,0.000768007,1.11864,66,7,0.990471,0.000283646
ERF_Log_File_20250521_1122.csv,ig_zn_diff,13,p02,1,0,filled_square,3.6um_lp,ERF_OSA207_Spectra_20250521_1122.csv,1.43188e+09,3.80105,0.000254224,0.835143,0.00516843,29.0969,7.05128,0.000105579,0.00956463,2,0.307701,0.00193056,6.728,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000806324,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,8.06568e-05,4.04e-05,0.970443,0.000720079,32.1835,0.0238225,-0.0014791,0.000137845,0.00068546,0.000137887,0.0033658,0.0010965,0.0169344,0.00109649,0.000256291,6.47693e-06,0.0111992,0.0785546,0.000358581,1.11852,66,7,0.989618,0.000331926
ERF_Log_File_20250521_1209.csv,ig_zn_diff,13,p02,1,0,filled_square,7.3um_lp,ERF_OSA207_Spectra_20250521_1209.csv,1.43189e+09,3.24159,0.000217604,0.85426,0.00167604,29.0993,7.76691,0.000235785,0.00515184,2,0.298886,0.00256911,7.225,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000888403,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,6.5109e-05,4.04e-05,0.962169,0.0100294,25.7821,0.268747,-0.00189059,0.000304624,-0.000353245,0.000304625,0.00223942,0.000770157,0.0143107,0.000770155,9.13636e-05,4.54964e-06,0.00625182,0.883696,0.000252021,1.11821,66,7,0.988609,0.000387018
ERF_Log_File_20250521_1231.csv,ig_zn_diff,13,p02,1,0,filled_square,7.3um_lp,ERF_OSA207_Spectra_20250521_1231.csv,1.43189e+09,3.95286,0.000214464,0.858324,0.000925693,29.0976,8.53879,0.000242863,0.0054043,2,0.439688,0.00346653,7.906,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000976651,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,6.07243e-05,4.04e-05,0.972114,0.00119502,29.7233,0.0365127,-0.00166038,0.000205651,0.000535078,0.000205667,0.00273127,0.000986453,0.0136198,0.000986449,5.88735e-05,5.8256e-06,0.00933454,0.11963,0.000323057,1.11864,66,7,0.987519,0.000457311
ERF_Log_File_20250521_1253.csv,ig_zn_diff,13,p02,1,0,filled_square,7.3um_lp,ERF_OSA207_Spectra_20250521_1253.csv,1.43189e+09,3.39428,0.000188135,0.86414,0.00139797,29.0983,9.33246,0.00047497,0.00552387,2,0.560554,0.00591654,8.679,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00106773,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,4.68965e-05,4.04e-05,0.974103,0.00128552,24.9289,0.0328768,-0.00149644,0.000218268,0.000709697,0.000218285,0.00211032,0.00101655,0.0171672,0.00101655,-1.15633e-05,6.00512e-06,0.00808469,0.107688,0.000332932,1.11864,66,7,0.986398,0.000529583
ERF_Log_File_20250521_1315.csv,ig_zn_diff,13,p02,1,0,filled_square,7.3um_lp,ERF_OSA207_Spectra_20250521_1315.csv,1.43189e+09,3.23538,0.00023214,0.863902,0.0014738,29.1009,9.88454,0.000785794,0.00652892,2,0.608823,0.00788433,9.178,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00113086,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,2.29686e-05,4.04e-05,0.971358,0.00150155,24.0792,0.0372019,-0.00104012,0.000248485,0.000389963,0.000248503,0.00301869,0.00108516,0.0151899,0.00108516,9.73827e-05,6.40979e-06,0.00829914,0.122749,0.000354823,1.11846,66,7,0.985619,0.000579195
ERF_Log_File_20250521_1337.csv,ig_zn_diff,13,p02,1,0,filled_square,7.3um_lp,ERF_OSA207_Spectra_20250521_1336.csv,1.43189e+09,3.10296,0.000262796,0.861786,0.00133599,29.1001,10.5066,0.000754134,0.00669636,2,0.722624,0.00614757,9.785,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00120106,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,7.2429e-05,4.04e-05,0.971192,0.00139366,24.1846,0.0346846,-0.000698778,0.000233157,0.000401132,0.000233175,-1.67246e-05,0.00104177,0.0173285,0.00104177,-5.62073e-05,6.15378e-06,0.00798505,0.115434,0.000339964,1.11812,66,7,0.984741,0.000638122
ERF_Log_File_20250521_1359.csv,ig_zn_diff,13,p02,1,0,filled_square,7.3um_lp,ERF_OSA207_Spectra_20250521_1358.csv,1.43189e+09,3.66312,0.000373601,0.871049,0.00210236,29.1009,11.7834,0.00112258,0.00754597,2,0.91545,0.00938411,10.95,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00134897,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000101979,4.04e-05,0.979621,0.00154175,18.7727,0.029517,-0.00115939,0.0002723,0.000874386,0.000272335,0.00137625,0.00144971,0.0189452,0.0014497,-0.000177491,8.56357e-06,0.00872064,0.0972254,0.0004742,1.11854,66,7,0.982945,0.000770178
ERF_Log_File_20250521_1436.csv,ig_zn_diff,13,p02,1,0,filled_square,7.3um_lp,ERF_OSA207_Spectra_20250521_1436.csv,1.4319e+09,3.24967,0.00053177,0.877389,0.00139065,29.1012,12.7893,0.00105916,0.0076009,2,1.03528,0.00520509,12,12.8549,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00146631,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000320788,4.04e-05,0.981788,0.00249073,13.4178,0.0340194,-0.0018188,0.00041456,0.00109259,0.000414589,0.00954641,0.00187604,0.0249733,0.00187603,-0.000199143,1.1085e-05,0.00798466,0.117972,0.000606116,1.11541,66,7,0.981534,0.000875427
ERF_Log_File_20250521_1503.csv,ig_zn_diff,13,p02,1,0,filled_square,7.3um_lp,ERF_OSA207_Spectra_20250521_1502.csv,1.4319e+09,3.35735,0.00245861,0.877804,0.00305206,29.1014,13.8166,0.200226,0.524134,3,1.33088,0.0237159,13.5,13.8166,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00158498,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,7.97913e-05,4.04e-05,0.99456,0.00404972,5.87911,0.0238355,-0.00276422,0.000771983,0.00159246,0.000772388,-0.0102899,0.00802135,0.0214795,0.00802133,-0.000284134,4.7375e-05,0.0153618,0.0780518,0.00262723,1.11864,66,7,0.980096,0.000996859
ERF_Log_File_20250522_0951.csv,ig_zn_diff,13,p02,1,0,filled_square,7.3um_lp,ERF_OSA207_Spectra_20250522_0950.csv,1.43196e+09,4.15866,0.000198025,0.85612,0.001148,29.0569,8.11766,0.000291691,0.00363156,2,0.441751,0.00279063,7.57,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.000928236,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,6.01933e-05,4.04e-05,0.971784,0.000912871,31.2678,0.0293121,-0.0021565,0.000172977,0.000585931,0.000173016,0.0026949,0.00127379,0.0118123,0.00127379,7.45497e-05,7.52562e-06,0.0128874,0.0884615,0.000424131,1.11093,66,7,0.988114,0.000420617
ERF_Log_File_20250522_1012.csv,ig_zn_diff,13,p02,1,0,filled_square,7.3um_lp,ERF_OSA207_Spectra_20250522_1012.csv,1.43197e+09,3.69082,0.000300194,0.859684,0.001059,29.056,8.93049,0.000344806,0.00609277,2,0.482088,0.00412616,8.29,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00102183,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,6.12182e-05,4.04e-05,0.975362,0.00150051,27.6283,0.0424846,-0.00221209,0.000239251,0.00068771,0.000239258,0.00409089,0.000982081,0.0161288,0.000982078,3.95169e-05,5.80277e-06,0.0086562,0.139977,0.000321223,1.11855,66,7,0.986965,0.00049373
