-0.5038,0.001231,0,0
-0.04359,0.0004934,0,0
-0.5121,0.001576,0,0
-0.4056,0.001231,0,0
-0.5758,0.004232,0,0
-0.02586,0.0003863,0,0
-0.6647,0.007936,0,0
133.57,-0.0967537,3.38258E-05,-5.3724E-09
132.189,-0.0953406,3.32853E-05,-5.29918E-09
125.984,-0.0913554,3.24973E-05,-5.3671E-09
116.874,-0.0692787,-1.96003E-05,-3.05478E-09
